loc_level,region_prov_name,utci_thres,year_1990,year_2020,cdf_percpoint_chg,cdf_percent_chg
province,Henan,-24,0.9978258512000991,0.9990398527441144,0.0012140015440152974,0.001216646715010641
province,Hubei,-24,0.9995660028355692,0.99998326711487,4.172642793007775e-4,4.1744544944213993e-4
province,Hunan,-24,0.9999128019313528,1,8.719806864720958e-5,8.7205672813454e-5
province,Jiangsu,-24,0.9988209988864528,0.998537673455088,-2.8332543136477817e-4,-2.83659866663443e-4
province,Jiangxi,-24,0.9999921251643844,1,7.874835615595543e-6,7.874897629119862e-6
province,Jilin,-24,0.8841939211840271,0.8871229261838754,0.0029290049998483836,0.0033126273882613253
province,Liaoning,-24,0.932981583774107,0.9503546502071364,0.017373066433029383,0.01862101753686463
province,Neimenggu,-24,0.8777372985078138,0.8918731273078275,0.014135828800013739,0.01610485144478328
province,Ningxia,-24,0.9733141126931196,0.979774738651582,0.006460625958462418,0.006637760486782766
province,Qinghai,-24,0.9189748290867256,0.9259938757148282,0.007019046628102599,0.007637909555235704
province,Shaanxi,-24,0.994282223508006,0.9937877112566768,-4.945122513292377e-4,-4.973560218994058e-4
province,Shandong,-24,0.9959057098252444,0.9962315949122864,3.2588508704201047e-4,3.272248404913703e-4
province,Shanghai,-24,0.9985392235376346,0.9982862265232793,-2.529970143553273e-4,-2.5336712709091885e-4
province,Shanxi,-24,0.9788234325217502,0.9839063258408918,0.005082893319141579,0.005192860275163707
province,Sichuan_Chongqing,-24,0.9985671902602244,NA,NA,NA
province,Tianjin,-24,0.989708012513946,0.990515348870144,8.073363561980074e-4,8.157318582753529e-4
province,Xinjiang,-24,0.953316635365273,0.9617396341416852,0.008422998776412172,0.00883546815815798
province,Xizang,-24,0.9034707118166722,0.9081117594843122,0.004641047667640064,0.005136909926286357
province,Yunnan,-24,0.9999630018446078,0.9999755615009038,1.25596562959851e-5,1.2560120997293502e-5
province,Zhejiang,-24,0.9997642919684416,0.9995126985562196,-2.515934122220287e-4,-2.516527287913684e-4
province,Anhui,-23,0.9990606729170436,0.9996054044161976,5.447314991540164e-4,5.452436612918782e-4
province,Beijing,-23,0.9813364273021354,0.987473172320968,0.006136745018832546,0.006253456865657709
province,Fujian,-23,0.9999943602300094,1,5.639769990573029e-6,5.639801797757961e-6
province,Gansu,-23,0.9729150653650704,0.9814319576291088,0.0085168922640384,0.008753993608725317
province,Guangdong,-23,0.9999998763910576,1,1.2360894241503217e-7,1.236089576942047e-7
province,Guangxi,-23,1,1,0,0
province,Guizhou,-23,0.999912179547195,0.9999952248879488,8.304534075376235e-5,8.305263447372848e-5
province,Hainan,-23,1,1,0,0
province,Hebei,-23,0.9862790237190096,0.9896373247679804,0.0033583010489708354,0.0034050212649839482
province,Heilongjiang,-23,0.8316336440688414,0.8403739700907514,0.008740326021909994,0.010509827355164677
province,Henan,-23,0.9971897803823117,0.9987685476755824,0.0015787672932707775,0.0015832164792798974
province,Hubei,-23,0.9993964467716564,0.9999470385201352,5.505917484788236e-4,5.509242605948785e-4
province,Hunan,-23,0.999816214847844,0.999999756396843,1.835415489990222e-4,1.8357528741115114e-4
province,Jiangsu,-23,0.9985269612069012,0.9981840469727972,-3.429142341040414e-4,-3.434201052413921e-4
province,Jiangxi,-23,0.999978612322984,0.9999997840557028,2.117173271876105e-5,2.1172185542627157e-5
province,Jilin,-23,0.8723534046498721,0.8744252803225168,0.002071875672644663,0.0023750416535328724
province,Liaoning,-23,0.9237220643520652,0.940994862723219,0.017272798371153808,0.018699129356912814
province,Neimenggu,-23,0.8648137772914769,0.8795377379012621,0.014723960609785203,0.017025585156493914
province,Ningxia,-23,0.9672719062750424,0.974131469700718,0.006859563425675508,0.0070916599367510215
province,Qinghai,-23,0.9070769958329424,0.9151833017600516,0.008106305927109148,0.008936734107853063
province,Shaanxi,-23,0.9928640876403187,0.9924687778678364,-3.953097724823662e-4,-3.981509427155085e-4
province,Shandong,-23,0.9948654562021552,0.995245802941084,3.803467389288384e-4,3.8230972495596684e-4
province,Shanghai,-23,0.998145363541065,0.998001026693546,-1.443368475190221e-4,-1.4460503729333196e-4
province,Shanxi,-23,0.9745886696502212,0.980687860389948,0.006099190739726867,0.006258220446904908
province,Sichuan_Chongqing,-23,0.9983290991172042,NA,NA,NA
province,Tianjin,-23,0.986673244778777,0.988017211131118,0.0013439663523409084,0.0013621189785502296
province,Xinjiang,-23,0.94487256660257,0.954412971346417,0.009540404743846986,0.010097027981403812
province,Xizang,-23,0.8891000254945063,0.8949243830253899,0.005824357530883617,0.006550846208382664
province,Yunnan,-23,0.9999414238067388,0.9999619980270664,2.0574220327640447e-5,2.057542555774435e-5
province,Zhejiang,-23,0.999669199388028,0.9994194451937396,-2.497541942884096e-4,-2.4983684046812963e-4
province,Anhui,-22,0.998783153689634,0.9994039705248248,6.208168351907739e-4,6.215731942388059e-4
province,Beijing,-22,0.9770067840642356,0.984575120145736,0.007568336081500426,0.0077464519233090895
province,Fujian,-22,0.9999917803126244,1,8.21968737563239e-6,8.219754939448295e-6
province,Gansu,-22,0.9671220392214224,0.9767988092381982,0.009676770016775804,0.01000573828776154
province,Guangdong,-22,0.9999980173661662,1,1.9826338337747273e-06,1.9826377646194395e-6
province,Guangxi,-22,1,1,0,0
province,Guizhou,-22,0.9998441175394948,0.9999867443358068,1.4262679631205089e-4,1.4264903279427154e-4
province,Hainan,-22,1,1,0,0
province,Hebei,-22,0.983612682339808,0.9875248160166832,0.003912133676875151,0.00397731113792576
province,Heilongjiang,-22,0.8198035822173045,0.8275269026894589,0.007723320472154405,0.009420940136984168
province,Henan,-22,0.9964087436659202,0.9983657870036208,0.001957043337700526,0.0019640969131807327
province,Hubei,-22,0.9992070207097296,0.9998905719748358,6.835512651062192e-4,6.8409373727248e-4
province,Hunan,-22,0.9996829087316343,0.999987268977267,3.0436024563262887e-4,3.0445678622113424e-4
province,Jiangsu,-22,0.998131064574551,0.9977464474592144,-3.8461711533666065e-4,-3.853372858409151e-4
province,Jiangxi,-22,0.9999548078054188,0.9999979756500892,4.31678446703998e-5,4.316979560820296e-5
province,Jilin,-22,0.8605433806353094,0.8616688589941285,0.0011254783588190431,0.0013078694045477886
province,Liaoning,-22,0.9142953764276428,0.9307158834097912,0.016420506982148364,0.01795973971377496
province,Neimenggu,-22,0.851356261203557,0.8668982312998893,0.015541970096332292,0.018255542132691555
province,Ningxia,-22,0.9602811012598816,0.9669410961399358,0.006659994880054199,0.006935463867107595
province,Qinghai,-22,0.8944609876939889,0.9036724266872072,0.009211438993218302,0.01029831274918577
province,Shaanxi,-22,0.9911776249381408,0.9909156858224182,-2.61939115722587e-4,-2.642706101632738e-4
province,Shandong,-22,0.993505233325616,0.9940220193841164,5.167860585003625e-4,5.201644049427857e-4
province,Shanghai,-22,0.99788055769871,0.9975101823325634,-3.703753661465914e-4,-3.711620226380027e-4
province,Shanxi,-22,0.9698467597117856,0.976939412591276,0.0070926528794904575,0.007313168609851538
province,Sichuan_Chongqing,-22,0.998072520463865,NA,NA,NA
province,Tianjin,-22,0.9832813320505748,0.9851981055418286,0.0019167734912538537,0.001949364265114783
province,Xinjiang,-22,0.9354481254057466,0.9463548133421787,0.010906687936432125,0.011659318822945307
province,Xizang,-22,0.8736833865792742,0.8807121927788606,0.007028806199586346,0.00804502673114362
province,Yunnan,-22,0.9999121811350924,0.9999392849072556,2.710377216319504e-5,2.710615259474792e-5
province,Zhejiang,-22,0.9995528696501148,0.9992966049244508,-2.562647256639794e-4,-2.563793606572134e-4
province,Anhui,-21,0.998348053513755,0.9990585656245726,7.105121108176293e-4,7.116877809466677e-4
province,Beijing,-21,0.9716800794530588,0.9810383324398476,0.009358252986788829,0.009631002203993336
province,Fujian,-21,0.9999856752100436,1,1.4324789956443595e-5,1.4324995158990375e-5
province,Gansu,-21,0.9604293900418832,0.9713960004607862,0.010966610418903011,0.011418445262722302
province,Guangdong,-21,0.9999951149386406,1,4.885061359427567e-6,4.885085223368629e-6
province,Guangxi,-21,0.9999951260794372,1,4.873920562808998e-6,4.873944318026431e-6
province,Guizhou,-21,0.9997605385725038,0.9999590590173512,1.9852044484736098e-4,1.985679942227126e-4
province,Hainan,-21,1,1,0,0
province,Hebei,-21,0.980519421744109,0.9850010505845604,0.004481628840451446,0.004570668098016562
province,Heilongjiang,-21,0.8076847918927198,0.8148181264040081,0.007133334511288281,0.00883182967277631
province,Henan,-21,0.9954424519808862,0.9977877072255678,0.0023452552446815433,0.0023559927949773386
province,Hubei,-21,0.9989288119869144,0.999795973285954,8.671612990396316e-4,8.680911879143907e-4
province,Hunan,-21,0.9994755197572504,0.9999637825897788,4.8826283252845215e-4,4.885190511189709e-4
province,Jiangsu,-21,0.9976191728095516,0.9972556671296396,-3.6350567991194627e-4,-3.643731895089997e-4
province,Jiangxi,-21,0.9999100960298778,0.99998967862429,7.958259441220861e-5,7.958974984670086e-5
province,Jilin,-21,0.8487739293613434,0.8488966821061082,1.2275274476480913e-4,1.446236041405913e-4
province,Liaoning,-21,0.9043625522065244,0.919672652377176,0.015310100170651597,0.016929162019476578
province,Neimenggu,-21,0.8373700084608909,0.8538919803291096,0.016521971868218688,0.019730790094317475
province,Ningxia,-21,0.9520208848187052,0.9586395134365076,0.00661862861780238,0.006952188469124578
province,Qinghai,-21,0.8809444709703879,0.8916916200990559,0.010747149128668032,0.012199576117243476
province,Shaanxi,-21,0.9890593770636285,0.9891385488407464,7.917177711791457e-5,8.004754714824494e-5
province,Shandong,-21,0.991788487235562,0.9925489234946516,7.604362590896141e-4,7.667322910847634e-4
province,Shanghai,-21,0.9975974978491438,0.9970406570210324,-5.568408281113602e-4,-5.581818612335426e-4
province,Shanxi,-21,0.9643949006543874,0.9725742255253684,0.008179324870981053,0.008481302488670352
province,Sichuan_Chongqing,-21,0.9977969809982216,NA,NA,NA
province,Tianjin,-21,0.9797427463950028,0.9817708440583734,0.0020280976633706427,0.0020700308023030513
province,Xinjiang,-21,0.925037492946938,0.9374709562789384,0.01243346333200035,0.013441037176115365
province,Xizang,-21,0.8575487994003829,0.8655552964157016,0.008006497015318748,0.009336491428729266
province,Yunnan,-21,0.9998764666776576,0.999908968326794,3.250164913637388e-5,3.2505664669125404e-5
province,Zhejiang,-21,0.9993936881487462,0.9991570921990134,-2.3659594973279852e-4,-0.00023673948768984461
province,Anhui,-20,0.9978232667033462,0.998614531650148,7.912649468018174e-4,7.929910768828175e-4
province,Beijing,-20,0.9658815473456426,0.9768136191847648,0.01093207183912226,0.0113182324159364
province,Fujian,-20,0.9999704086812125,1,2.9591318787547394e-5,2.959219445960727e-5
province,Gansu,-20,0.952874303150427,0.9651780337040798,0.012303730553652859,0.012912228310674163
province,Guangdong,-20,0.9999837404280432,0.9999997723832972,1.6031955254014463e-5,1.603221593098302e-5
province,Guangxi,-20,0.9999775380940872,1,2.246190591281838e-5,2.246241046136874e-5
province,Guizhou,-20,0.9996609702651617,0.9998809388469588,2.1996858179718082e-4,2.2004318297915923e-4
province,Hainan,-20,1,1,0,0
province,Hebei,-20,0.976891527298384,0.9819473138371968,0.005055786538812779,0.005175381705678902
province,Heilongjiang,-20,0.7955824232178547,0.8023988742436151,0.0068164510257604505,0.008567875341174926
province,Henan,-20,0.9942486195183874,0.9970388588456444,0.0027902393272569714,0.0028063798857558982
province,Hubei,-20,0.998600965702102,0.9996600504303904,0.0010590847282884175,0.001060568499995181
province,Hunan,-20,0.9992410473711943,0.9998908048811104,6.497575099160269e-4,6.502510196367638e-4
province,Jiangsu,-20,0.9969357363935654,0.9966481564531804,-2.8757994038497436e-4,-2.8846386972273706e-4
province,Jiangxi,-20,0.9998226400861632,0.9999676503251248,1.4501023896162923e-4,1.4503596252744635e-4
province,Jilin,-20,0.8365488707559938,0.8357832563372171,-7.656144187767611e-4,-9.152058481471275e-4
province,Liaoning,-20,0.8938314788970054,0.9079272480006654,0.01409576910365995,0.015770052226236463
province,Neimenggu,-20,0.8230149301548825,0.8404475469125667,0.01743261675768426,0.021181410104435933
province,Ningxia,-20,0.9426646031521638,0.9487977226994934,0.006133119547329535,0.006506152375745389
province,Qinghai,-20,0.866823070791455,0.8787306228680053,0.011907552076550254,0.013737004098977237
province,Shaanxi,-20,0.9865682542234214,0.9870655069847772,4.972527613558153e-4,5.040226656666837e-4
province,Shandong,-20,0.989493172831001,0.990777940714178,0.001284767883176996,0.001298410053200464
province,Shanghai,-20,0.9972141717560884,0.9965885728530736,-6.255989030148346e-4,-6.27346582844043e-4
province,Shanxi,-20,0.958124932905386,0.96764993189503,0.009524998989643985,0.009941291226772167
province,Sichuan_Chongqing,-20,0.997505393891978,NA,NA,NA
province,Tianjin,-20,0.9755104297881968,0.9776607763918898,0.002150346603692954,0.0022043296904163683
province,Xinjiang,-20,0.91373747804688,0.9276409828336908,0.013903504786810794,0.01521608243160785
province,Xizang,-20,0.8406726251309801,0.8496632936120042,0.008990668481024144,0.01069461311366403
province,Yunnan,-20,0.99982681928976,0.9998697203712076,4.2901081447555e-5,4.2908512374203303e-5
province,Zhejiang,-20,0.9991936513360358,0.9990168212005044,-1.768301355313806e-4,-1.7697283734232955e-4
province,Anhui,-19,0.9971922504699626,0.9980382365046222,8.459860346595738e-4,8.483680396241272e-4
province,Beijing,-19,0.95881593331286,0.971770374574404,0.012954441261543992,0.013510873997248209
province,Fujian,-19,0.9999411498428684,0.9999990469583908,5.78971155223984e-5,5.790052297727361e-5
province,Gansu,-19,0.9443762641747584,0.9580505918727242,0.013674327697965838,0.014479745220952928
province,Guangdong,-19,0.9999653131995324,0.999998702625133,3.3389425600605094e-5,3.339058381312332e-5
province,Guangxi,-19,0.999924303228659,0.9999993757406506,7.507251199156961e-5,7.507819516854199e-5
province,Guizhou,-19,0.9995248878868802,0.9997796026033804,2.5471471650018174e-4,2.5483579207185154e-4
province,Hainan,-19,1,1,0,0
province,Hebei,-19,0.9725147718772726,0.9781424039289968,0.0056276320517241185,0.005786680279273231
province,Heilongjiang,-19,0.7831876989504027,0.789711920470936,0.006524221520533224,0.00833034217630937
province,Henan,-19,0.9928069617988924,0.9961065591320784,0.0032995973331859663,0.0033235034202493316
province,Hubei,-19,0.9980956823421386,0.9994497256823068,0.0013540433401681984,0.0013566267885166984
province,Hunan,-19,0.998951168756132,0.9997622471255698,8.110783694378343e-4,8.119299469340108e-4
province,Jiangsu,-19,0.9960440466601044,0.9958337420758996,-2.1030458420479015e-4,-2.111398435741624e-4
province,Jiangxi,-19,0.9997134105753516,0.9999194994787076,2.060889033560498e-4,2.0614798318794407e-4
province,Jilin,-19,0.824519005948932,0.8225330243396929,-0.001985981609239129,-0.0024086547367740537
province,Liaoning,-19,0.8827210381208757,0.8960783053126492,0.013357267191773547,0.015131923467246587
province,Neimenggu,-19,0.8084219910443657,0.8266807283587319,0.018258737314366114,0.022585651450152205
province,Ningxia,-19,0.9316603860427904,0.9373657763409984,0.005705390298207935,0.006123894912438502
province,Qinghai,-19,0.8518903780894985,0.8650806452417374,0.013190267152238921,0.015483526391999193
province,Shaanxi,-19,0.9836770611634118,0.9847479409049285,0.0010708797415166504,0.0010886497040503338
province,Shandong,-19,0.98659122246580655,0.9885291019713052,0.0019378795054986186,0.00196421725773643
province,Shanghai,-19,0.9966312619216432,0.9960360407128634,-5.952212087797504e-4,-5.972331307690283e-4
province,Shanxi,-19,0.95125846639244,0.9619138700308438,0.010655403638403782,0.011201375877171866
province,Sichuan_Chongqing,-19,0.9972022501442784,NA,NA,NA
province,Tianjin,-19,0.9707417974993924,0.9724457500229468,0.001703952523554375,0.0017553097311187342
province,Xinjiang,-19,0.9018795893192024,0.9169628709112664,0.015083281592063957,0.01672427424979182
province,Xizang,-19,0.8233085432918543,0.8331984728132255,0.009889929521371132,0.012012421833773265
province,Yunnan,-19,0.9997660108025004,0.9998189427383218,5.293193582145417e-5,5.294432422139089e-5
province,Zhejiang,-19,0.99893595781401,0.9988692650451246,-6.669276888537912e-5,-6.67638083940077e-5
province,Anhui,-18,0.996270072033477,0.9973307380399364,0.0010606660064594875,0.0010646370258765002
province,Beijing,-18,0.9505114498557576,0.9648664726113382,0.014355022755580538,0.015102419605528104
province,Fujian,-18,0.9999065651729768,0.9999909891810772,8.442400810038109e-5,8.443189698007066e-5
province,Gansu,-18,0.9350286558206016,0.9498358306039972,0.01480717478339566,0.01583606522775557
province,Guangdong,-18,0.9999350856065442,0.9999976069256182,6.252131907402703e-5,6.252537787100712e-5
province,Guangxi,-18,0.9998526261697324,0.9999977097328616,1.4508356312925574e-4,1.45104947801204e-4
province,Guizhou,-18,0.9993590163105164,0.9996010422391806,2.4202592866418016e-4,2.4218116283946043e-4
province,Hainan,-18,1,1,0,0
province,Hebei,-18,0.9671888564590084,0.9732022455487064,0.006013389089697951,0.006217388723556713
province,Heilongjiang,-18,0.7707591665815903,0.7767064644830244,0.005947297901434112,0.0077161559139297614
province,Henan,-18,0.9910052799142208,0.9949518536379948,0.0039465737237739384,0.003982394245281463
province,Hubei,-18,0.997466253931664,0.9991167842115602,0.0016505302798962562,0.001654722927608269
province,Hunan,-18,0.9985974303770976,0.9995493625297104,9.519321526128e-4,9.532691790057225e-4
province,Jiangsu,-18,0.994845310477162,0.9948724265695584,2.7116092396473057e-5,2.7256591663951503e-5
province,Jiangxi,-18,0.9995690381001991,0.9998403788997502,2.713407995510453e-4,2.7145778751486843e-4
province,Jilin,-18,0.8123405051287612,0.8089160902587866,-0.003424414869974579,-0.0042154919622428375
province,Liaoning,-18,0.870940525881707,0.8834676768233286,0.012527150941621601,0.014383474610897904
province,Neimenggu,-18,0.793424589072843,0.8125114292784791,0.019086840205636113,0.02405627512494925
province,Ningxia,-18,0.9194026139962932,0.924388320374355,0.004985706378061838,0.0054227672427326155
province,Qinghai,-18,0.8368260667100688,0.850478116310051,0.01365204959998223,0.016314082630879842
province,Shaanxi,-18,0.9801785603603492,0.982044669695283,0.0018661093349338076,0.0019038463096435797
province,Shandong,-18,0.9828566398423978,0.9858072680493564,0.002950628206958572,0.003002094188865335
province,Shanghai,-18,0.9960495150606148,0.995410213806192,-6.393012544227972e-4,-6.418368211181674e-4
province,Shanxi,-18,0.9433593841296628,0.9552532304603798,0.011893846330716995,0.012607969487355214
province,Sichuan_Chongqing,-18,0.9968612631301228,NA,NA,NA
province,Tianjin,-18,0.9636379876777594,0.965545237147569,0.0019072494698095799,0.001979217812288409
province,Xinjiang,-18,0.8892280243655102,0.9056250371035212,0.016397012738010974,0.018439604115840495
province,Xizang,-18,0.8053406274874884,0.8165450814775432,0.011204453990054875,0.013912689373452658
province,Yunnan,-18,0.9996870032823746,0.9997696976148772,8.269433250263081e-5,8.272022366111798e-5
province,Zhejiang,-18,0.9986524184928978,0.9986866181789076,3.419968600981704e-5,3.4245835063844355e-5
province,Anhui,-17,0.9949763001957228,0.9963545720965472,0.0013782719008244015,0.0013852308849500036
province,Beijing,-17,0.940915945995672,0.956067226306327,0.015151280310655046,0.01610269267423462
province,Fujian,-17,0.9998678798921709,0.9999763098718536,1.0842997968274481e-4,1.0844430735632619e-4
province,Gansu,-17,0.9245363390391949,0.9401791253527376,0.015642786313542767,0.016919601375322044
province,Guangdong,-17,0.9998813772801348,0.9999932638319436,1.1188655180882634e-4,1.1189982567049982e-4
province,Guangxi,-17,0.9997344607452008,0.9999897008378896,2.552400926888465e-4,2.5530788695489286e-4
province,Guizhou,-17,0.9991347334427552,0.9993731061850368,2.3837274228166727e-4,2.3857917686466326e-4
province,Hainan,-17,1,1,0,0
province,Hebei,-17,0.960493894938483,0.9668831533412516,0.006389258402768605,0.006652055194143446
province,Heilongjiang,-17,0.757913133902057,0.7629609868182268,0.005047852916169826,0.006660199817598287
province,Henan,-17,0.9887476435621144,0.9935409724673095,0.004793328905195127,0.004847878967302948
province,Hubei,-17,0.9966327985250464,0.9986760154874376,0.002043216962391181,0.002050120129916468
province,Hunan,-17,0.9981495225481866,0.9992551179085654,0.0011055953603787971,0.0011076450325361183
province,Jiangsu,-17,0.9932628700517828,0.9935917617947648,3.288917429820071e-4,3.3112255868867886e-4
province,Jiangxi,-17,0.999346509860518,0.99968719790971,3.406880491919617e-4,3.409108310585011e-4
province,Jilin,-17,0.7995314300004968,0.7947593959857893,-0.0047720340147074936,-0.005968538365908303
province,Liaoning,-17,0.8582985624912574,0.8701421268679603,0.011843564376702975,0.013798886418178773
province,Neimenggu,-17,0.7780075680465943,0.797581738678054,0.01957417063145972,0.025159357614741657
province,Ningxia,-17,0.9052720268809448,0.9097495045820396,0.004477477701094856,0.00494600249222514
province,Qinghai,-17,0.8215256097226147,0.8349339943723284,0.013408384649713723,0.0163213227816976
province,Shaanxi,-17,0.9760441848655728,0.9788676842248594,0.0028234993592866076,0.0028927987104144046
province,Shandong,-17,0.9779619732919684,0.9823850218783332,0.004423048586364775,0.004522720419768595
province,Shanghai,-17,0.9950541879924516,0.9946909050139878,-3.632829784637748e-4,-3.6508863823457485e-4
province,Shanxi,-17,0.9344653800605186,0.9472787606847214,0.012813380624202786,0.013711990724977908
province,Sichuan_Chongqing,-17,0.9964854984941226,NA,NA,NA
province,Tianjin,-17,0.9554681284879754,0.956643134016308,0.0011750055283326066,0.0012297694640971944
province,Xinjiang,-17,0.8760557134620195,0.8932851247538796,0.017229411291860064,0.01966702691062014
province,Xizang,-17,0.7871592677008117,0.7996294814884787,0.012470213787666995,0.01584204658364862
province,Yunnan,-17,0.9995780693425054,0.9997109947080626,1.3292536555720158e-4,1.3298147451817964e-4
province,Zhejiang,-17,0.9982739562170856,0.998414572153204,1.406159361183601e-4,1.4085906503182543e-4
province,Anhui,-16,0.9934503304114218,0.9951686838483086,0.0017183534368867548,0.0017296822843424148
province,Beijing,-16,0.9309251307163636,0.9464071494544264,0.015482018738062764,0.016630788263443993
province,Fujian,-16,0.9998107123290444,0.999954842567827,1.4413023878256936e-4,1.4415752602492136e-4
province,Gansu,-16,0.9130815992256144,0.9291327067509494,0.016051107525335007,0.017579050480206776
province,Guangdong,-16,0.9997967554871814,0.9999833057804828,1.8655029330139072e-4,1.8658821633251693e-4
province,Guangxi,-16,0.9995793190649088,0.9999717724727688,3.9245340785998284e-4,3.9261857500925187e-4
province,Guizhou,-16,0.998832664045944,0.999110706710435,2.7804266449105164e-4,2.783676130141678e-4
province,Hainan,-16,1,1,0,0
province,Hebei,-16,0.9521008324842776,0.9589133804549442,0.00681254797066666,0.007155279922286129
province,Heilongjiang,-16,0.7445288342353937,0.7487835440585997,0.004254709823205971,0.0057146340444630545
province,Henan,-16,0.98581921079842,0.9917537184932872,0.005934507694867142,0.006019874262808039
province,Hubei,-16,0.9956277848688992,0.9981219398887692,0.002494155019869937,0.0025051078904937936
province,Hunan,-16,0.9975739030308872,0.9988618575339228,0.0012879545030355377,0.001291086804819572
province,Jiangsu,-16,0.9912210353304076,0.9919629869458568,7.419516154492101e-4,7.485228712906525e-4
province,Jiangxi,-16,0.9989974710334648,0.9994807940738633,4.833230403984423e-4,4.838080720048707e-4
province,Jilin,-16,0.7861454800488987,0.780206956089281,-0.005938523959617692,-0.007553975835679056
province,Liaoning,-16,0.8452249909215253,0.8558273917776471,0.010602400856121852,0.01254387999645201
province,Neimenggu,-16,0.7622703489157558,0.7822765532810436,0.020006204365287772,0.026245549749828727
province,Ningxia,-16,0.8897752322088797,0.8938663595925649,0.0040911273836852224,0.004597933540506562
province,Qinghai,-16,0.8057565604099282,0.8187868171737613,0.013030256763833181,0.016171456000561815
province,Shaanxi,-16,0.9711580637707606,0.9750486694325158,0.003890605661755142,0.0040061508078807545
province,Shandong,-16,0.9714062967848752,0.9779185772410968,0.006512280456221542,0.006703971837299849
province,Shanghai,-16,0.9937802436381802,0.993583326827281,-1.9691681089917257e-4,-1.9814925096344228e-4
province,Shanxi,-16,0.924084837457534,0.9376261935636324,0.013541356106098412,0.014653801855850385
province,Sichuan_Chongqing,-16,0.9960688438823208,NA,NA,NA
province,Tianjin,-16,0.9450352312242036,0.945705974453912,6.707432297083926e-4,7.097547345822317e-4
province,Xinjiang,-16,0.8624419167955991,0.8801618375266526,0.01771992073105344,0.02054621927108061
province,Xizang,-16,0.7688944903350621,0.7826192179908077,0.013724727655745617,0.017849949282072206
province,Yunnan,-16,0.99942968645361,0.9996391656551726,2.0947920156266786e-4,2.0959873856257635e-4
province,Zhejiang,-16,0.9978538453152224,0.9980367102919888,1.828649767664503e-4,1.8325827737696715e-4
province,Anhui,-15,0.9915248799565356,0.9935714020502686,0.0020465220937330164,0.00206401486750663
province,Beijing,-15,0.920043687397581,0.9351092153432896,0.01506552794570859,0.01637479627551456
province,Fujian,-15,0.9997162363533968,0.999918601516562,2.023651631651857e-4,2.0242260334126473e-4
province,Gansu,-15,0.9003379826117933,0.9165662992747696,0.016228316662976305,0.01802469403312246
province,Guangdong,-15,0.9997042331269056,0.9999540546026882,2.498214757825634e-4,2.498953865596469e-4
province,Guangxi,-15,0.9994388969786452,0.9999297542937584,4.908573151132245e-4,4.911328912623985e-4
province,Guizhou,-15,0.9984548667164794,0.998747716011124,2.9284929464457043e-4,2.933024860779488e-4
province,Hainan,-15,1,1,0,0
province,Hebei,-15,0.9418440086994077,0.9492558663727606,0.007411857673352951,0.007869517250088987
province,Heilongjiang,-15,0.7306658985750869,0.7337875203757543,0.00312162180066744,0.00427229710152765
province,Henan,-15,0.9821122653720672,0.9893063955603704,0.007194130188303172,0.007325160719358005
province,Hubei,-15,0.9943538662292036,0.9974583138345232,0.0031044476053195824,0.003122075259879355
province,Hunan,-15,0.9968419559789696,0.9983155191891618,0.001473563210192208,0.0014782315304386082
province,Jiangsu,-15,0.9884635278521138,0.9898829012976724,0.001419373445558647,0.0014359391171901719
province,Jiangxi,-15,0.9986029690180208,0.9992230344649708,6.200654469500355e-4,6.209329094622848e-4
province,Jilin,-15,0.7719659155688334,0.7649693828982091,-0.006996532670624278,-0.00906326630427561
province,Liaoning,-15,0.8317558943156141,0.8410173947771907,0.009261500461576588,0.011134878063229285
province,Neimenggu,-15,0.7464271074113885,0.7664572155199769,0.020030108108588407,0.026834647227715086
province,Ningxia,-15,0.8729918868953399,0.8775313777418505,0.004539490846510619,0.005199923292133462
province,Qinghai,-15,0.7895474196836492,0.8022303628362895,0.012682943152640291,0.016063561017933554
province,Shaanxi,-15,0.9655569025123398,0.9705798341959652,0.005022931683625331,0.0052021084107584615
province,Shandong,-15,0.9632321649111576,0.97203949645548,0.00880733154432245,0.009143518940872144
province,Shanghai,-15,0.99172379311196,0.991855108134386,1.3131502242602622e-4,1.3241088228202014e-4
province,Shanxi,-15,0.9122160585182668,0.9264016803040778,0.014185621785810953,0.015550725788420103
province,Sichuan_Chongqing,-15,0.995596106012032,NA,NA,NA
province,Tianjin,-15,0.9327565045744688,0.9324995204283018,-2.569841461670386e-4,-2.7551043054293884e-4
province,Xinjiang,-15,0.8485219312991344,0.8665587651636334,0.018036833864498947,0.02125676803295296
province,Xizang,-15,0.7511506136299442,0.76553533741129,0.01438472378134581,0.01915025232001271
province,Yunnan,-15,0.9992538047156838,0.9995391171603648,2.8531244468099626e-4,2.8552550246448724e-4
province,Zhejiang,-15,0.9973075769415491,0.9975916827043008,2.841057627516186e-4,2.8487276074136317e-4
province,Anhui,-14,0.9888963325581052,0.9912908077291972,0.0023944751710920364,0.0024213611601712993
province,Beijing,-14,0.9069439311143032,0.9224202677091584,0.015476336594855256,0.017064270528653832
province,Fujian,-14,0.9996102701237052,0.9998699397259796,2.5966960227441493e-4,2.597708427328182e-4
province,Gansu,-14,0.8868955636548311,0.902385135613616,0.015489571958784865,0.01746493340766469
province,Guangdong,-14,0.9995803528710584,0.999909465446908,3.29112575849555e-4,3.292507449793875e-4
province,Guangxi,-14,0.9992300346092086,0.9998720458250115,6.420112158029845e-4,6.425059231271709e-4
