stats,year,utci_thres,shrtime_4,shrtime_8,shrtime_12,shrtime_16,shrtime_20,shrtime_24,shrtime_28,shrtime_32,shrtime_36
cdf_comp,2020,6,1,1,1,0.9999533581251253,0.9990708774841112,0.9984003674349494,0.997481057926625,0.9961695129577275,0.9920196939599759
cdf_comp,2020,5,1,1,1,0.9999858261015024,0.9997884426296434,0.9987765353994901,0.9978518660472955,0.997128238982536,0.994878905881912
cdf_comp,2020,4,1,1,1,1,0.9998656789426562,0.9990365480050726,0.9983538860344422,0.9975503788414675,0.9965845879326357
cdf_comp,2020,3,1,1,1,1,0.9999533581251253,0.9992250171258245,0.9986735549860927,0.9980800204790968,0.997453147422281
cdf_comp,2020,2,1,1,1,1,0.9999858261015024,0.9998536393532447,0.9990708774841112,0.9985838417910172,0.9977756326990788
cdf_comp,2020,1,1,1,1,1,1,0.9999135685057372,0.9992450924691818,0.99876542254955,0.9982964241753479
cdf_comp,2020,0,1,1,1,1,1,0.9999533581251253,0.9998536393532447,0.9991828364383626,0.998649876993188
cdf_comp,2020,-1,1,1,1,1,1,1,0.9999135685057372,0.9992450924691818,0.9989443835640356
cdf_comp,2020,-2,1,1,1,1,1,1,0.9999533581251253,0.9998656789426562,0.9992073809928511
cdf_comp,2020,-3,1,1,1,1,1,1,1,0.9999135685057372,0.9997884426296434
cdf_comp,2020,-4,1,1,1,1,1,1,1,0.9999533581251253,0.9998656789426562
cdf_comp,2020,-5,1,1,1,1,1,1,1,1,0.9999135685057372
cdf_comp,2020,-6,1,1,1,1,1,1,1,1,0.9999533581251253
cdf_comp,2020,-7,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-8,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-9,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-10,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-11,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-12,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-13,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-14,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-15,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-16,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-17,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-18,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-19,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-20,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-21,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-22,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-23,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-24,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-25,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-26,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-27,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-28,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-29,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-30,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-31,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-32,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-33,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-34,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-35,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-36,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-37,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-38,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-39,1,1,1,1,1,1,1,1,1
cdf_comp,2020,-40,1,1,1,1,1,1,1,1,1
