stats,utci_thres,year,shrtime_4,shrtime_8,shrtime_12,shrtime_16,shrtime_20,shrtime_24,shrtime_28,shrtime_32,shrtime_36
cdf_comp_diff_ratio,8,2020,0,0,-1.4173898497560344e-5,-6.036156597430678e-4,-7.963707446559451e-4,-0.0010834398661286578,-0.0010615197083649846,3.806150172439629e-4,0.00633494466283495
cdf_comp_diff_ratio,7,2020,0,0,0,-7.727998759048079e-5,-4.4022509803343535e-4,-8.102119761780734e-4,-0.0011361023138290133,6.614041381683471e-4,0.003531046517040728
cdf_comp_diff_ratio,6,2020,0,0,0,-1.3721766107165108e-5,-7.775540308892212e-4,-7.840525139932214e-4,-9.8009587641968e-4,-6.735834549589354e-4,0.0011169439819501473
cdf_comp_diff_ratio,5,2020,0,0,0,-1.4173898497560344e-5,-5.275770975200023e-4,-7.108746856862975e-4,-8.594663828614188e-4,-8.487085404668927e-4,6.362885186981454e-4
cdf_comp_diff_ratio,4,2020,0,0,0,0,-7.043208953289621e-5,-3.6288408641403186e-4,-6.780596374671106e-4,-7.925173051649133e-4,-1.330329315058129e-4
cdf_comp_diff_ratio,3,2020,0,0,0,0,-2.9387692470608376e-5,-6.596437641238647e-4,-5.272491492552675e-4,-6.010269172176079e-4,-6.121966057171897e-4
cdf_comp_diff_ratio,2,2020,0,0,0,0,-4.664187487468663e-5,-3.747831243084803e-5,-1.8211777284698246e-4,-6.759803278625968e-4,-7.770095504251397e-4
cdf_comp_diff_ratio,1,2020,0,0,0,0,0,-5.839158583888885e-5,-5.118325863309462e-4,-5.795533281643419e-4,-3.3734929872991534e-4
cdf_comp_diff_ratio,0,2020,0,0,0,0,0,2.929425495855427e-5,-6.00898812283173e-5,-2.0031966041956606e-4,-4.8274138649867374e-4
cdf_comp_diff_ratio,-1,2020,0,0,0,0,0,0,-1.049838604019184e-5,-6.087965321877052e-4,-3.087062723567033e-4
cdf_comp_diff_ratio,-2,2020,0,0,0,0,0,0,2.929425495855427e-5,-2.5844605564369284e-5,-1.6998504906495492e-4
cdf_comp_diff_ratio,-3,2020,0,0,0,0,0,0,3.292164429473539e-5,-1.049838604019184e-5,-6.208580547931277e-4
cdf_comp_diff_ratio,-4,2020,0,0,0,0,0,0,0,2.929425495855427e-5,-5.111974431284466e-5
cdf_comp_diff_ratio,-5,2020,0,0,0,0,0,0,0,0,-1.049838604019184e-5
cdf_comp_diff_ratio,-6,2020,0,0,0,0,0,0,0,0,-2.7753971924666203e-5
cdf_comp_diff_ratio,-7,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-8,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-9,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-10,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-11,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-12,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-13,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-14,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-15,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-16,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-17,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-18,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-19,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-20,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-21,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-22,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-23,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-24,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-25,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-26,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-27,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-28,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-29,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-30,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-31,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-32,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-33,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-34,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-35,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-36,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-37,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-38,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-39,2020,0,0,0,0,0,0,0,0,0
cdf_comp_diff_ratio,-40,2020,0,0,0,0,0,0,0,0,0
