stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,10,0_14,Western,0.08125534190741358,0.8944662586743879,0.873216915364673,-4
within-group,1,0_14,Central,0.0826502174156943,0.8982891872285713,0.8617232227811541,-3
within-group,4,0_14,Eastern,0.09088950033559848,0.87970904202575,0.8617232227811541,-3
within-group,7,0_14,Northeastern,0.02210076503742415,0.5925014275141955,0.8617232227811541,-3
within-group,10,0_14,Western,0.08125534190741358,0.8852986189533455,0.8617232227811541,-3
within-group,1,0_14,Central,0.0826502174156943,0.8841221584337023,0.8493657478674058,-2
within-group,4,0_14,Eastern,0.09088950033559848,0.8681943965484669,0.8493657478674058,-2
within-group,7,0_14,Northeastern,0.02210076503742415,0.5778687238905394,0.8493657478674058,-2
within-group,10,0_14,Western,0.08125534190741358,0.8749494626436816,0.8493657478674058,-2
within-group,1,0_14,Central,0.0826502174156943,0.8690873512105151,0.8361867464667764,-1
within-group,4,0_14,Eastern,0.09088950033559848,0.8561004693249551,0.8361867464667764,-1
within-group,7,0_14,Northeastern,0.02210076503742415,0.5632761171359357,0.8361867464667764,-1
within-group,10,0_14,Western,0.08125534190741358,0.8633142515843631,0.8361867464667764,-1
within-group,1,0_14,Central,0.0826502174156943,0.8533734062885434,0.8221413819192227,0
within-group,4,0_14,Eastern,0.09088950033559848,0.8432850757891202,0.8221413819192227,0
within-group,7,0_14,Northeastern,0.02210076503742415,0.5487095461004861,0.8221413819192227,0
within-group,10,0_14,Western,0.08125534190741358,0.8502899794333794,0.8221413819192227,0
within-group,1,0_14,Central,0.0826502174156943,0.8367698154599645,0.8070957823819682,1
within-group,4,0_14,Eastern,0.09088950033559848,0.8295876229781703,0.8070957823819682,1
within-group,7,0_14,Northeastern,0.02210076503742415,0.5341293007811372,0.8070957823819682,1
within-group,10,0_14,Western,0.08125534190741358,0.8357542787102306,0.8070957823819682,1
within-group,1,0_14,Central,0.0826502174156943,0.8193609300950352,0.7910885167522246,2
within-group,4,0_14,Eastern,0.09088950033559848,0.8150802830603697,0.7910885167522246,2
within-group,7,0_14,Northeastern,0.02210076503742415,0.5193827673741629,0.7910885167522246,2
within-group,10,0_14,Western,0.08125534190741358,0.8197372196380539,0.7910885167522246,2
within-group,1,0_14,Central,0.0826502174156943,0.8008852352257042,0.7740960731238948,3
within-group,4,0_14,Eastern,0.09088950033559848,0.7999668983495496,0.7740960731238948,3
within-group,7,0_14,Northeastern,0.02210076503742415,0.5045824969230582,0.7740960731238948,3
within-group,10,0_14,Western,0.08125534190741358,0.8021363176382689,0.7740960731238948,3
within-group,1,0_14,Central,0.0826502174156943,0.7814865321709518,0.7562271089086433,4
within-group,4,0_14,Eastern,0.09088950033559848,0.7844376399397408,0.7562271089086433,4
within-group,7,0_14,Northeastern,0.02210076503742415,0.4894288839733264,0.7562271089086433,4
within-group,10,0_14,Western,0.08125534190741358,0.783020218430508,0.7562271089086433,4
within-group,1,0_14,Central,0.0826502174156943,0.7611852404685914,0.7373561464023941,5
within-group,4,0_14,Eastern,0.09088950033559848,0.7681887531023258,0.7373561464023941,5
within-group,7,0_14,Northeastern,0.02210076503742415,0.47368952793114544,0.7373561464023941,5
within-group,10,0_14,Western,0.08125534190741358,0.7624779474005309,0.7373561464023941,5
within-group,1,0_14,Central,0.0826502174156943,0.7401598917922236,0.7176961111578284,6
within-group,4,0_14,Eastern,0.09088950033559848,0.7514073161779377,0.7176961111578284,6
within-group,7,0_14,Northeastern,0.02210076503742415,0.4577124186228787,0.7176961111578284,6
within-group,10,0_14,Western,0.08125534190741358,0.740565769619634,0.7176961111578284,6
within-group,1,0_14,Central,0.0826502174156943,0.7185105524159258,0.6973549935797632,7
within-group,4,0_14,Eastern,0.09088950033559848,0.7341697150888822,0.6973549935797632,7
within-group,7,0_14,Northeastern,0.02210076503742415,0.44133963189195086,0.6973549935797632,7
within-group,10,0_14,Western,0.08125534190741358,0.7175372671476792,0.6973549935797632,7
within-group,1,0_14,Central,0.0826502174156943,0.6965274036296455,0.6764103255156537,8
within-group,4,0_14,Eastern,0.09088950033559848,0.7163205981841456,0.6764103255156537,8
within-group,7,0_14,Northeastern,0.02210076503742415,0.42469777846438167,0.6764103255156537,8
within-group,10,0_14,Western,0.08125534190741358,0.6934503319256025,0.6764103255156537,8
within-group,1,0_14,Central,0.0826502174156943,0.6745219356186475,0.6550895869199017,9
within-group,4,0_14,Eastern,0.09088950033559848,0.6979711583463332,0.6550895869199017,9
within-group,7,0_14,Northeastern,0.02210076503742415,0.4078901753321464,0.6550895869199017,9
within-group,10,0_14,Western,0.08125534190741358,0.6685180591606056,0.6550895869199017,9
within-group,1,0_14,Central,0.0826502174156943,0.6528294802663671,0.6333975030224166,10
within-group,4,0_14,Eastern,0.09088950033559848,0.6788700501948084,0.6333975030224166,10
within-group,7,0_14,Northeastern,0.02210076503742415,0.3909463410739106,0.6333975030224166,10
within-group,10,0_14,Western,0.08125534190741358,0.6427835727059321,0.6333975030224166,10
