stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,10,0_14,Western,0.0812284486324949,0.02985849814810193,0.04212366681262995,34
within-group,1,0_14,Central,0.08262021627865404,0.04031881228700358,0.03065235930950364,35
within-group,4,0_14,Eastern,0.09092717187924894,0.03824466685542071,0.03065235930950364,35
within-group,7,0_14,Northeastern,0.02209274269820576,0.00217215454412128,0.03065235930950364,35
within-group,10,0_14,Western,0.0812284486324949,0.02097800332449307,0.03065235930950364,35
within-group,1,0_14,Central,0.08262021627865404,0.02873250199039808,0.02093793851680304,36
within-group,4,0_14,Eastern,0.09092717187924894,0.02540339210564596,0.02093793851680304,36
within-group,7,0_14,Northeastern,0.02209274269820576,7.58568795426635e-4,0.02093793851680304,36
within-group,10,0_14,Western,0.0812284486324949,0.01387688653604596,0.02093793851680304,36
within-group,1,0_14,Central,0.08262021627865404,0.01934414085947551,0.01341134040593451,37
within-group,4,0_14,Eastern,0.09092717187924894,0.01554616405340023,0.01341134040593451,37
within-group,7,0_14,Northeastern,0.02209274269820576,2.387809088999563e-4,0.01341134040593451,37
within-group,10,0_14,Western,0.0812284486324949,0.00853525375382878,0.01341134040593451,37
within-group,1,0_14,Central,0.08262021627865404,0.01285691085262112,0.00815192972716209,38
within-group,4,0_14,Eastern,0.09092717187924894,0.0087271630272203,0.00815192972716209,38
