stats_type,popgrp,age_group_m3,Prov_En,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,40,0_14,Jiangsu,0.01408569897696787,0.7712202656204096,0.7980492323796355,1
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9186089899629116,0.7980492323796355,1
within-group,46,0_14,Jilin,0.0057061550879989,0.5303838562728543,0.7980492323796355,1
within-group,49,0_14,Liaoning,0.00810496095245003,0.5889541866159962,0.7980492323796355,1
within-group,52,0_14,Neimenggu,0.00539920110087013,0.4992348595213067,0.7980492323796355,1
within-group,55,0_14,Ningxia,0.00138936690749664,0.6129387073490291,0.7980492323796355,1
within-group,58,0_14,Qinghai,0.00121246590503282,0.5209274470057873,0.7980492323796355,1
within-group,61,0_14,Shaanxi,0.00839880110366433,0.7428616146209235,0.7980492323796355,1
within-group,64,0_14,Shandong,0.01985728082783897,0.7214988792268838,0.7980492323796355,1
within-group,67,0_14,Shanghai,0.00215114145344414,0.7958575193749613,0.7980492323796355,1
within-group,70,0_14,Shanxi,0.0071604878943872,0.6643519620193902,0.7980492323796355,1
within-group,73,0_14,Sichuan,0.02198023969698392,0.937560192402331,0.7980492323796355,1
within-group,76,0_14,Tianjin,0.00176456591592749,0.690982974845686,0.7980492323796355,1
within-group,79,0_14,Xinjiang,0.00443144600832027,0.6033611764559992,0.7980492323796355,1
within-group,82,0_14,Xizang,6.912305121974087e-4,0.468284525537886,0.7980492323796355,1
within-group,85,0_14,Yunnan,0.01035317309808648,0.926353182869798,0.7980492323796355,1
within-group,88,0_14,Zhejiang,0.00853805721472757,0.8944685114699308,0.7980492323796355,1
within-group,1,0_14,Anhui,0.01410859002896082,0.7780343850334216,0.7813477805575141,2
within-group,4,0_14,Beijing,0.00192930046313546,0.6609060356934766,0.7813477805575141,2
within-group,7,0_14,Fujian,0.00836499261741459,0.9532316432028416,0.7813477805575141,2
within-group,10,0_14,Gansu,0.00553588132726672,0.62590317601772,0.7813477805575141,2
within-group,13,0_14,Guangdong,0.01662764777845244,0.9753418482066946,0.7813477805575141,2
within-group,16,0_14,Guangxi,0.01247369584553776,0.9664154510756764,0.7813477805575141,2
within-group,19,0_14,Guizhou,0.00936294712703839,0.8758361677760773,0.7813477805575141,2
within-group,22,0_14,Hainan,0.00191883150879834,0.999380017933798,0.7813477805575141,2
within-group,25,0_14,Hebei,0.01568965512254203,0.6857128961163903,0.7813477805575141,2
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.48745162032102407,0.7813477805575141,2
within-group,31,0_14,Henan,0.02215767763694521,0.7483924359457472,0.7813477805575141,2
within-group,34,0_14,Hubei,0.01358416131756542,0.827851545476262,0.7813477805575141,2
within-group,37,0_14,Hunan,0.01500601692425047,0.8764214972726139,0.7813477805575141,2
within-group,40,0_14,Jiangsu,0.01408569897696787,0.751109768575878,0.7813477805575141,2
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9038461754012004,0.7813477805575141,2
within-group,46,0_14,Jilin,0.0057061550879989,0.5125887076407522,0.7813477805575141,2
within-group,49,0_14,Liaoning,0.00810496095245003,0.5704485007736434,0.7813477805575141,2
within-group,52,0_14,Neimenggu,0.00539920110087013,0.480887435756819,0.7813477805575141,2
within-group,55,0_14,Ningxia,0.00138936690749664,0.5916198468925825,0.7813477805575141,2
within-group,58,0_14,Qinghai,0.00121246590503282,0.49810652335827943,0.7813477805575141,2
within-group,61,0_14,Shaanxi,0.00839880110366433,0.7241982481708686,0.7813477805575141,2
within-group,64,0_14,Shandong,0.01985728082783897,0.7022591011146632,0.7813477805575141,2
within-group,67,0_14,Shanghai,0.00215114145344414,0.7756348332708647,0.7813477805575141,2
within-group,70,0_14,Shanxi,0.0071604878943872,0.6461569639491614,0.7813477805575141,2
within-group,73,0_14,Sichuan,0.02198023969698392,0.9222844098195284,0.7813477805575141,2
within-group,76,0_14,Tianjin,0.00176456591592749,0.6718204292146249,0.7813477805575141,2
within-group,79,0_14,Xinjiang,0.00443144600832027,0.5856549813923672,0.7813477805575141,2
within-group,82,0_14,Xizang,6.912305121974087e-4,0.4421832331073643,0.7813477805575141,2
within-group,85,0_14,Yunnan,0.01035317309808648,0.910174958403924,0.7813477805575141,2
within-group,88,0_14,Zhejiang,0.00853805721472757,0.8777240528550787,0.7813477805575141,2
within-group,1,0_14,Anhui,0.01410859002896082,0.7588649386446217,0.763718897876106,3
within-group,4,0_14,Beijing,0.00192930046313546,0.6405620016966683,0.763718897876106,3
within-group,7,0_14,Fujian,0.00836499261741459,0.9427957385405784,0.763718897876106,3
within-group,10,0_14,Gansu,0.00553588132726672,0.6038732980376686,0.763718897876106,3
within-group,13,0_14,Guangdong,0.01662764777845244,0.9692959892117796,0.763718897876106,3
within-group,16,0_14,Guangxi,0.01247369584553776,0.9582282942591194,0.763718897876106,3
within-group,19,0_14,Guizhou,0.00936294712703839,0.8518520027657371,0.763718897876106,3
within-group,22,0_14,Hainan,0.00191883150879834,0.9989897597785954,0.763718897876106,3
within-group,25,0_14,Hebei,0.01568965512254203,0.6670868313635813,0.763718897876106,3
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.4709119068538212,0.763718897876106,3
within-group,31,0_14,Henan,0.02215767763694521,0.7294886733788702,0.763718897876106,3
within-group,34,0_14,Hubei,0.01358416131756542,0.8082670810774167,0.763718897876106,3
within-group,37,0_14,Hunan,0.01500601692425047,0.8566051557644725,0.763718897876106,3
within-group,40,0_14,Jiangsu,0.01408569897696787,0.7317688841017534,0.763718897876106,3
within-group,43,0_14,Jiangxi,0.0106032824765449,0.887187792913113,0.763718897876106,3
within-group,46,0_14,Jilin,0.0057061550879989,0.4948518935015464,0.763718897876106,3
within-group,49,0_14,Liaoning,0.00810496095245003,0.5516484235473458,0.763718897876106,3
within-group,52,0_14,Neimenggu,0.00539920110087013,0.4624732373989325,0.763718897876106,3
within-group,55,0_14,Ningxia,0.00138936690749664,0.5694045210427205,0.763718897876106,3
within-group,58,0_14,Qinghai,0.00121246590503282,0.47442658955570755,0.763718897876106,3
within-group,61,0_14,Shaanxi,0.00839880110366433,0.7055542890784756,0.763718897876106,3
within-group,64,0_14,Shandong,0.01985728082783897,0.6823534283125174,0.763718897876106,3
within-group,67,0_14,Shanghai,0.00215114145344414,0.7533440973404731,0.763718897876106,3
within-group,70,0_14,Shanxi,0.0071604878943872,0.6276334898367443,0.763718897876106,3
within-group,73,0_14,Sichuan,0.02198023969698392,0.9042639131139298,0.763718897876106,3
within-group,76,0_14,Tianjin,0.00176456591592749,0.6524320429535092,0.763718897876106,3
within-group,79,0_14,Xinjiang,0.00443144600832027,0.5673259669991828,0.763718897876106,3
within-group,82,0_14,Xizang,6.912305121974087e-4,0.415201653435441,0.763718897876106,3
within-group,85,0_14,Yunnan,0.01035317309808648,0.892147137075349,0.763718897876106,3
within-group,88,0_14,Zhejiang,0.00853805721472757,0.8588434418587145,0.763718897876106,3
within-group,1,0_14,Anhui,0.01410859002896082,0.7401584423329175,0.7453940288051579,4
within-group,4,0_14,Beijing,0.00192930046313546,0.6195522511889138,0.7453940288051579,4
within-group,7,0_14,Fujian,0.00836499261741459,0.929897729463846,0.7453940288051579,4
within-group,10,0_14,Gansu,0.00553588132726672,0.5803776116500452,0.7453940288051579,4
within-group,13,0_14,Guangdong,0.01662764777845244,0.96204481919994,0.7453940288051579,4
within-group,16,0_14,Guangxi,0.01247369584553776,0.9494994810537152,0.7453940288051579,4
within-group,19,0_14,Guizhou,0.00936294712703839,0.8259850523425716,0.7453940288051579,4
within-group,22,0_14,Hainan,0.00191883150879834,0.9984325067888824,0.7453940288051579,4
within-group,25,0_14,Hebei,0.01568965512254203,0.6480574307412806,0.7453940288051579,4
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.45448079927496626,0.7453940288051579,4
within-group,31,0_14,Henan,0.02215767763694521,0.7108878341785374,0.7453940288051579,4
within-group,34,0_14,Hubei,0.01358416131756542,0.7879926637130894,0.7453940288051579,4
within-group,37,0_14,Hunan,0.01500601692425047,0.8350191633132501,0.7453940288051579,4
within-group,40,0_14,Jiangsu,0.01408569897696787,0.7130989442087405,0.7453940288051579,4
within-group,43,0_14,Jiangxi,0.0106032824765449,0.868056966401384,0.7453940288051579,4
within-group,46,0_14,Jilin,0.0057061550879989,0.4776899488360579,0.7453940288051579,4
within-group,49,0_14,Liaoning,0.00810496095245003,0.5332183362835531,0.7453940288051579,4
within-group,52,0_14,Neimenggu,0.00539920110087013,0.4447571628401937,0.7453940288051579,4
within-group,55,0_14,Ningxia,0.00138936690749664,0.5454603010903247,0.7453940288051579,4
within-group,58,0_14,Qinghai,0.00121246590503282,0.4494297824131413,0.7453940288051579,4
within-group,61,0_14,Shaanxi,0.00839880110366433,0.6866366915848798,0.7453940288051579,4
within-group,64,0_14,Shandong,0.01985728082783897,0.6624405745969952,0.7453940288051579,4
within-group,67,0_14,Shanghai,0.00215114145344414,0.7318619286765409,0.7453940288051579,4
within-group,70,0_14,Shanxi,0.0071604878943872,0.6086617350848837,0.7453940288051579,4
within-group,73,0_14,Sichuan,0.02198023969698392,0.8843013324938517,0.7453940288051579,4
within-group,76,0_14,Tianjin,0.00176456591592749,0.6331564153440972,0.7453940288051579,4
within-group,79,0_14,Xinjiang,0.00443144600832027,0.5484351857711885,0.7453940288051579,4
within-group,82,0_14,Xizang,6.912305121974087e-4,0.3893242624913332,0.7453940288051579,4
within-group,85,0_14,Yunnan,0.01035317309808648,0.8720110926765653,0.7453940288051579,4
within-group,88,0_14,Zhejiang,0.00853805721472757,0.8379556392100517,0.7453940288051579,4
within-group,1,0_14,Anhui,0.01410859002896082,0.7211748854291978,0.7263213397735674,5
