stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.1798837661054959,0.7781310902368767,0.7679346932316063,4
within-group,1,0_14,1,0.1798837661054959,0.7598849168517903,0.7496053761667747,5
within-group,1,0_14,1,0.1798837661054959,0.7408513787952195,0.7305402778069003,6
within-group,1,0_14,1,0.1798837661054959,0.7210875100565347,0.7107515854584925,7
within-group,1,0_14,1,0.1798837661054959,0.700682836432269,0.6903556262849927,8
within-group,1,0_14,1,0.1798837661054959,0.6797664245948384,0.6695083435159278,9
within-group,1,0_14,1,0.1798837661054959,0.6583606504071394,0.6482116729115524,10
within-group,1,0_14,1,0.1798837661054959,0.6364461172781226,0.6264059555458966,11
within-group,1,0_14,1,0.1798837661054959,0.6138102530121494,0.603879507908389,12
within-group,1,0_14,1,0.1798837661054959,0.5904536391441013,0.5806302611691857,13
within-group,1,0_14,1,0.1798837661054959,0.5663326881247769,0.556638939624536,14
within-group,1,0_14,1,0.1798837661054959,0.541330731003881,0.5318203983394879,15
within-group,1,0_14,1,0.1798837661054959,0.5156038690799677,0.5063012158417567,16
within-group,1,0_14,1,0.1798837661054959,0.4891966192956926,0.4801706156031718,17
within-group,1,0_14,1,0.1798837661054959,0.4621513941547043,0.45337881938899127,18
within-group,1,0_14,1,0.1798837661054959,0.4344937143274566,0.42599739644142576,19
within-group,1,0_14,1,0.1798837661054959,0.4065456322103177,0.39833675563422283,20
within-group,1,0_14,1,0.1798837661054959,0.37842078563794224,0.3705054118115115,21
within-group,1,0_14,1,0.1798837661054959,0.3502735628334214,0.3426838903768858,22
within-group,1,0_14,1,0.1798837661054959,0.3219251544535467,0.31465788480749535,23
within-group,1,0_14,1,0.1798837661054959,0.2935200952456795,0.28663290952641124,24
within-group,1,0_14,1,0.1798837661054959,0.26483310695207,0.2584204727556618,25
within-group,1,0_14,1,0.1798837661054959,0.23536015106736827,0.2295685872242419,26
within-group,1,0_14,1,0.1798837661054959,0.2054496529609807,0.20040558945752737,27
within-group,1,0_14,1,0.1798837661054959,0.17611011630751605,0.1717323714240284,28
within-group,1,0_14,1,0.1798837661054959,0.14913688556852964,0.14511097957291172,29
within-group,1,0_14,1,0.1798837661054959,0.12586174424654914,0.12208157207500296,30
within-group,1,0_14,1,0.1798837661054959,0.1059906518397435,0.10243149983709512,31
within-group,1,0_14,1,0.1798837661054959,0.08858552343794387,0.0852944498474777,32
within-group,1,0_14,1,0.1798837661054959,0.07264788755348527,0.06967888962187462,33
within-group,1,0_14,1,0.1798837661054959,0.05798491435312977,0.05544028487014399,34
within-group,1,0_14,1,0.1798837661054959,0.044463955713527,0.04237131900871691,35
within-group,1,0_14,1,0.1798837661054959,0.03236499667967279,0.03078133570025689,36
within-group,1,0_14,1,0.1798837661054959,0.02212802078611096,0.0210329567733899,37
within-group,1,0_14,1,0.1798837661054959,0.01397737808129438,0.01328959551257645,38
within-group,1,0_14,1,0.1798837661054959,0.00810318235118595,0.00771695914847123,39
within-group,1,0_14,1,0.1798837661054959,0.00416592259304322,0.00395957590132982,40
