stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.27686857948860366,0.7586177538975558,0.755051742176844,6
within-group,1,0_14,1,0.27686857948860366,0.7396336983083086,0.7358991564243951,7
within-group,1,0_14,1,0.27686857948860366,0.7198749997855348,0.7159902477748514,8
within-group,1,0_14,1,0.27686857948860366,0.6993531060003793,0.6953351767975217,9
within-group,1,0_14,1,0.27686857948860366,0.6781479184233806,0.6739880788247045,10
within-group,1,0_14,1,0.27686857948860366,0.6563184944063727,0.6520361526426651,11
within-group,1,0_14,1,0.27686857948860366,0.6338735525403247,0.6294929710349705,12
within-group,1,0_14,1,0.27686857948860366,0.6108385225659448,0.6063930459643787,13
within-group,1,0_14,1,0.27686857948860366,0.5872276291554062,0.5827548035951742,14
within-group,1,0_14,1,0.27686857948860366,0.5629939497779911,0.5585378591027229,15
within-group,1,0_14,1,0.27686857948860366,0.5379921121192581,0.5335627574796137,16
within-group,1,0_14,1,0.27686857948860366,0.5123164582660092,0.5079139874301302,17
within-group,1,0_14,1,0.27686857948860366,0.48586866676822793,0.4814954131233661,18
within-group,1,0_14,1,0.27686857948860366,0.45865154155517074,0.45435787062930766,19
within-group,1,0_14,1,0.27686857948860366,0.4308024581329962,0.4266105972296545,20
within-group,1,0_14,1,0.27686857948860366,0.40256620941405064,0.3984962428544626,21
within-group,1,0_14,1,0.27686857948860366,0.37370443915205953,0.3697520853763434,22
within-group,1,0_14,1,0.27686857948860366,0.3443364841174996,0.3405354688206306,23
within-group,1,0_14,1,0.27686857948860366,0.31454026443730415,0.3109205316826829,24
within-group,1,0_14,1,0.27686857948860366,0.2843823760578775,0.2810039640836857,25
within-group,1,0_14,1,0.27686857948860366,0.25421757721718197,0.25112531847672215,26
within-group,1,0_14,1,0.27686857948860366,0.224492994024244,0.22175118909675495,27
within-group,1,0_14,1,0.27686857948860366,0.1961468102713403,0.19374867891614148,28
within-group,1,0_14,1,0.27686857948860366,0.16950258954451092,0.16741999937156926,29
within-group,1,0_14,1,0.27686857948860366,0.1445364295980689,0.14276401805987493,30
within-group,1,0_14,1,0.27686857948860366,0.12126391303248382,0.11978508339997644,31
within-group,1,0_14,1,0.27686857948860366,0.09949285132994574,0.09830588167654446,32
within-group,1,0_14,1,0.27686857948860366,0.07921188145012885,0.0783152502695471,33
within-group,1,0_14,1,0.27686857948860366,0.06080661322109045,0.06020437930260446,34
within-group,1,0_14,1,0.27686857948860366,0.04472849552082798,0.04439278883088693,35
within-group,1,0_14,1,0.27686857948860366,0.03127153832396454,0.03114242563359363,36
within-group,1,0_14,1,0.27686857948860366,0.02060194802058734,0.02062305819965157,37
within-group,1,0_14,1,0.27686857948860366,0.01273704566531117,0.01282974468223253,38
within-group,1,0_14,1,0.27686857948860366,0.00722616837271527,0.00732576261476176,39
within-group,1,0_14,1,0.27686857948860366,0.0037036857655324,0.00376937037309756,40
