stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.27686857948860366,0.8834833695133522,0.881388508314617,-12
within-group,1,0_14,1,0.27686857948860366,0.8713868963736419,0.8691382009058373,-11
within-group,1,0_14,1,0.27686857948860366,0.8587096203734538,0.8562691796946905,-10
within-group,1,0_14,1,0.27686857948860366,0.8451405097319696,0.8424772664057602,-9
within-group,1,0_14,1,0.27686857948860366,0.8306033728859772,0.8277335861200882,-8
within-group,1,0_14,1,0.27686857948860366,0.8147474745703651,0.8116618429777573,-7
within-group,1,0_14,1,0.27686857948860366,0.7976591346353978,0.7943278342662938,-6
within-group,1,0_14,1,0.27686857948860366,0.779019708644024,0.7753994035142224,-5
within-group,1,0_14,1,0.27686857948860366,0.7590181620820166,0.7550624066140996,-4
within-group,1,0_14,1,0.27686857948860366,0.7374867570039029,0.7331701793313833,-3
within-group,1,0_14,1,0.27686857948860366,0.7144198085412551,0.7098211022857904,-2
within-group,1,0_14,1,0.27686857948860366,0.6902698335452843,0.6854019425625534,-1
within-group,1,0_14,1,0.27686857948860366,0.6650326068334791,0.6598824524720344,0
within-group,1,0_14,1,0.27686857948860366,0.6387447767052405,0.6333303790969347,1
within-group,1,0_14,1,0.27686857948860366,0.6116604621098143,0.6059505874157352,2
within-group,1,0_14,1,0.27686857948860366,0.5835271570000834,0.5775345231790393,3
within-group,1,0_14,1,0.27686857948860366,0.5547880446308121,0.5485807413008729,4
within-group,1,0_14,1,0.27686857948860366,0.5255830253402156,0.5192001496294675,5
within-group,1,0_14,1,0.27686857948860366,0.49592746259076925,0.4893894459350982,6
within-group,1,0_14,1,0.27686857948860366,0.46615078230229634,0.45945961296517895,7
within-group,1,0_14,1,0.27686857948860366,0.4362131646410654,0.42939468928248,8
within-group,1,0_14,1,0.27686857948860366,0.40579083910424696,0.3988586969377939,9
within-group,1,0_14,1,0.27686857948860366,0.3757695876973794,0.368748966979344,10
within-group,1,0_14,1,0.27686857948860366,0.3462028284109592,0.3391858713897362,11
within-group,1,0_14,1,0.27686857948860366,0.3166910445783961,0.309770203710933,12
within-group,1,0_14,1,0.27686857948860366,0.28772315203968996,0.2810170930913504,13
within-group,1,0_14,1,0.27686857948860366,0.25941592455785933,0.25293474566514973,14
within-group,1,0_14,1,0.27686857948860366,0.23234249918852032,0.2261392902879899,15
within-group,1,0_14,1,0.27686857948860366,0.20597578119616763,0.20005359955555024,16
within-group,1,0_14,1,0.27686857948860366,0.1810636003268081,0.17542016146328548,17
within-group,1,0_14,1,0.27686857948860366,0.15788133434709586,0.15252996014122144,18
within-group,1,0_14,1,0.27686857948860366,0.13649474532032385,0.13153404185373876,19
within-group,1,0_14,1,0.27686857948860366,0.11666436501673472,0.11209047736329926,20
within-group,1,0_14,1,0.27686857948860366,0.0987973375013258,0.0947053748456768,21
within-group,1,0_14,1,0.27686857948860366,0.08250331999182267,0.07887684426884446,22
within-group,1,0_14,1,0.27686857948860366,0.067881110511312,0.06469299728095977,23
within-group,1,0_14,1,0.27686857948860366,0.05448983541624749,0.05177223053361562,24
within-group,1,0_14,1,0.27686857948860366,0.04248389183642953,0.04019521920658822,25
within-group,1,0_14,1,0.27686857948860366,0.03224042465819053,0.03035184757365204,26
within-group,1,0_14,1,0.27686857948860366,0.02359424915046161,0.02206589012360999,27
within-group,1,0_14,1,0.27686857948860366,0.01669718477513556,0.01550588625267353,28
within-group,1,0_14,1,0.27686857948860366,0.01153109170321215,0.01063513213656261,29
within-group,1,0_14,1,0.27686857948860366,0.00764775521641135,0.00701389136047151,30
within-group,1,0_14,1,0.27686857948860366,0.00477096988488734,0.00433361695724346,31
within-group,1,0_14,1,0.27686857948860366,0.0026519990120532,0.00238596102017336,32
within-group,1,0_14,1,0.27686857948860366,0.00131296415764292,0.00116754558097537,33
within-group,1,0_14,1,0.27686857948860366,5.856628247059999e-4,5.131697589961048e-4,34
within-group,1,0_14,1,0.27686857948860366,2.159393749635769e-4,1.858931903460156e-4,35
within-group,1,0_14,1,0.27686857948860366,6.2475289118324e-5,5.142657190211682e-5,36
within-group,1,0_14,1,0.27686857948860366,1.6809793759425943e-5,1.3231927185942651e-5,37
within-group,1,0_14,1,0.27686857948860366,3.9740857222800124e-6,3.1254127880464076e-6,38
within-group,1,0_14,1,0.27686857948860366,1.3986179863852146e-6,1.0967502298905152e-6,39
within-group,1,0_14,1,0.27686857948860366,1.77570239944798e-7,1.4076217099032454e-7,40
