share_time,share_gr-40,share_gr-39,share_gr-38,share_gr-37,share_gr-36,share_gr-35,share_gr-34,share_gr-33,share_gr-32,share_gr-31,share_gr-30,share_gr-29,share_gr-28,share_gr-27,share_gr-26,share_gr-25,share_gr-24,share_gr-23,share_gr-22,share_gr-21,share_gr-20,share_gr-19,share_gr-18,share_gr-17,share_gr-16,share_gr-15,share_gr-14,share_gr-13,share_gr-12,share_gr-11,share_gr-10,share_gr-9,share_gr-8,share_gr-7,share_gr-6,share_gr-5,share_gr-4,share_gr-3,share_gr-2,share_gr-1,share_gr0,share_gr1,share_gr2,share_gr3,share_gr4,share_gr5,share_gr6,share_gr7,share_gr8,share_gr9,share_gr10,share_gr11,share_gr12,share_gr13,share_gr14,share_gr15,share_gr16,share_gr17,share_gr18,share_gr19,share_gr20,share_gr21,share_gr22,share_gr23,share_gr24,share_gr25,share_gr26,share_gr27,share_gr28,share_gr29,share_gr30,share_gr31,share_gr32,share_gr33,share_gr34,share_gr35,share_gr36,share_gr37,share_gr38,share_gr39,share_gr40
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.463606467553496e-4,7.549075308181403e-4,9.29122515888889e-4,0.001268906929488591,0.0015996325650505323,0.0021114093937329766,0.002546852577719021,0.0030147115839128185,0.0038118519563622713,0.005784053848265197,0.00879207365105889,0.011301042242502193,0.014698842248048186,0.022444225849827325,0.034005104176107914,0.0512399549465004,0.07453609909407725,0.09168235597810667,0.12086974282763024,0.15077015339808966,0.18069776036195828,0.20984102879603403,0.2520751060799758,0.3329361017707897,0.46398220624910297,0.6093376576147141,0.6897354480559879,0.7679333355136452,0.8331426242578702,0.8907176578997166,0.9484134244318502,0.9978566321360062,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,1.463606467553496e-4,7.926190071489414e-4,0.0010363394525847037,0.0013501230068120736,0.0017144599986186376,0.002234754004348985,0.002678180788111444,0.0033000831513981953,0.004630427692432519,0.006553664842993165,0.009972105864041498,0.012452538101108098,0.01650669030475495,0.025226566537936278,0.04097057031691506,0.06404256386815631,0.08195690322856453,0.09766538600632706,0.12977533203430403,0.1613121960134059,0.18989617517048157,0.21603407965254348,0.2837790920771109,0.36490081849630124,0.5050373746406337,0.6350444236376946,0.7138814684649896,0.7904919354569527,0.8481017358704888,0.8986540380935337,0.9628569038191102,0.9984326789488184,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,7.549075308181403e-4,8.171635616374351e-4,0.0012345774504500097,0.0014161582089828168,0.0019199795209031356,0.0024496211585325004,0.0028717610174639773,0.0038304870422725444,0.005689193437856496,0.008288140007081415,0.010963496446327234,0.014163214916516103,0.019755895057980036,0.031244712369595327,0.05015757539791867,0.07243146974236546,0.08731911008361869,0.11117838285743482,0.13920229844868787,0.16766093508927382,0.1976296275030471,0.23250303039795334,0.3051504023541718,0.4084938488891194,0.5593201121497583,0.6595155049370902,0.7365706664603181,0.8041557340829327,0.8640240387071877,0.9092240714503776,0.9691852024724349,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.463606467553496e-4,7.72543663791566e-4,0.0010363394525847037,0.0013501230068120736,0.001703575824652099,0.002224367300921278,0.002546852577719021,0.003166484228707556,0.004292913991131033,0.006750574915468524,0.009547803613009775,0.011970284544161651,0.01586220117426156,0.024072073820519825,0.03855163185742277,0.061857207885941484,0.07944783835250081,0.09159784616439302,0.12051598912035141,0.14666139577908766,0.1781035076679788,0.21018444394219535,0.2527467193904131,0.3388941579755889,0.46180410772015223,0.6018203722787078,0.6809978113221984,0.7544645292914505,0.8171541819106618,0.8680784597053999,0.9188860365283309,0.977920869383365,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,2.5209720741222125e-4,7.926190071489414e-4,0.0010556164359644378,0.0013501230068120736,0.0017144599986186376,0.0022631298843583205,0.0027795564578351685,0.003505470282329617,0.0053253900233214205,0.007931999243588023,0.010831558433338823,0.013528470591980958,0.018401920666351202,0.03037799031145636,0.049320886117632086,0.06908437562504766,0.08443801748169244,0.10355652841179418,0.1293964801359693,0.15536633987238566,0.18746339178494484,0.21618894945262837,0.2828897712161877,0.3674465557771671,0.5035595421204133,0.627356638298222,0.7082383953603137,0.7740002454936873,0.8291556586599801,0.8735891815755913,0.9251980510452273,0.9891581471359947,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,8.643149426284882e-5,1.463606467553496e-4,7.549075308181403e-4,8.64503500010143e-4,0.001268906929488591,0.001416158208982817,0.002117960759780657,0.0024496211585325004,0.0028789342216851976,0.004101528248752217,0.006778762238096206,0.009023509783672853,0.011737075169788303,0.015597197815853999,0.022200052064303755,0.03803119342476179,0.060314539709446405,0.07667741288616872,0.08996183807211999,0.11351625367839345,0.13865711888043838,0.16399854093495705,0.19876646804005338,0.23407198427582285,0.3068702021373645,0.4196171296630321,0.5524100176894104,0.6495179518502439,0.7304582579852688,0.7862753912172508,0.8475593244850763,0.8805642440835668,0.9321391210703358,0.9938229364023392,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,2.115573703566101e-4,7.926190071489413e-4,0.0010556164359644378,0.0013501230068120736,0.0017035758246520991,0.002224367300921278,0.002546852577719021,0.0034154120673643164,0.0051210941180880815,0.007980306040024107,0.010477632216115071,0.012753102579323767,0.018208520970661956,0.02924228914245837,0.05020410494073618,0.06739143925095185,0.08190050451215407,0.0970519767489331,0.12209259762554424,0.1466505196288395,0.17324697159192884,0.20721569622895508,0.2591864955748872,0.33734374691086844,0.4669988154424099,0.595230721058833,0.6754100096015024,0.7485909869122241,0.8015176919459585,0.8584895465713304,0.8863591901295169,0.9399392745736966,0.9979588182012851,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,7.549075308181403e-4,8.171635616374351e-4,0.0012345774504500097,0.0014161582089828168,0.0018032905846735948,0.002244498810307231,0.0027795564578351685,0.004300865496033974,0.006196757814395605,0.008125792101477316,0.01141442540676401,0.014686894931397854,0.020926732089712623,0.03972384094499633,0.0595018935012503,0.07325910425647346,0.08861149842491198,0.10639889854887523,0.13026840156361089,0.15044460707273444,0.18818890442352088,0.2188888945768137,0.28355768559245725,0.3728084456953457,0.5092304254329535,0.6214619173143626,0.7003647044781078,0.7691558493035284,0.8160206391219048,0.8614360645728314,0.8919510919702992,0.9452303952958673,0.9984326789488184,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.8828056337030075e-4,7.72543663791566e-4,8.645035000101429e-4,0.0013264450139073515,0.0014161582089828168,0.0021931149178769224,0.0024313792348222714,0.003339981090984346,0.00506275767369168,0.007027982942473408,0.010294547010388216,0.01263035172386701,0.01794027603003362,0.02779502698922101,0.04957290308786063,0.0666282231597634,0.08032277268638968,0.09535467547204497,0.11480037758976744,0.13854101166379054,0.15621586710206145,0.1977360942220755,0.23821199427786924,0.3102686681115351,0.4236088011717453,0.5541820879859132,0.6435991556994205,0.7257187117348871,0.7787638628991737,0.8312750476416303,0.8619489847813813,0.8954301441599013,0.9609173905558395,0.9990969505569487,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,2.5209720741222125e-4,7.926190071489414e-4,0.0010556164359644376,0.0013501230068120736,0.0017458287255793328,0.0021931149178769224,0.0026553773805088614,0.0040878839156669984,0.005703082494351946,0.0080715036229977,0.011475538057715829,0.013974444906325338,0.02234248108905866,0.039591906943867106,0.0583910658591939,0.07217835753457964,0.08667831587543388,0.1029060696348348,0.12451073371319969,0.14241601028371098,0.16932634208564812,0.206641045543139,0.26015359434981306,0.33800662640386187,0.4654389765086067,0.5927561140413018,0.6662364322131881,0.7481024909023872,0.793713406227638,0.8445859510981967,0.8666241005732658,0.9083080035242739,0.9668783312873921,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.463606467553496e-4,7.72543663791566e-4,8.64503500010143e-4,0.0012345774504500095,0.001416158208982817,0.0018940428512777493,0.002224367300921278,0.003140619772547484,0.004986973653703506,0.006386346243859932,0.009531306848044641,0.012658274263788538,0.017669347155611102,0.027995840600682526,0.0492715201903714,0.06416445618574769,0.07699172199394921,0.0967492217956029,0.11011815679526783,0.1321055040974883,0.15077738276833946,0.18170020762815547,0.22641670301946004,0.2877600238387882,0.3794029512648333,0.5116078732447635,0.619158885478559,0.6942096419162129,0.7641367486814784,0.8067672417832631,0.852980481598982,0.8700986995991735,0.9215673746496202,0.9797454509047288,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,2.115573703566101e-4,7.926190071489413e-4,9.909974200856917e-4,0.0013264450139073515,0.0015938113573743633,0.002193114917876923,0.0026636578578649013,0.003954284992976359,0.005819935916808036,0.008028364101190772,0.010994151062353153,0.014244523266600822,0.02225413593796498,0.040377128082680513,0.05769356402144145,0.07060194561048685,0.08600868442343357,0.10320167946695806,0.12136433285156789,0.13790471474975113,0.15645758562976433,0.19731965521504466,0.24575765549388492,0.3154105958143663,0.4302482114810809,0.5591509962377106,0.641368662289525,0.7196356901283616,0.7769413595208673,0.8222127030610551,0.8584661213255542,0.8766489904685929,0.9304372021435268,0.9887827574721358,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.463606467553496e-4,2.5209720741222125e-4,8.171635616374351e-4,0.0012345774504500097,0.0014161582089828168,0.0017458287255793328,0.00230186037292189,0.0031981538451070607,0.004687047061098113,0.006051897602975119,0.009233494505229284,0.012364016428210318,0.017864203156184186,0.03095732684879952,0.04693045592950221,0.06350749418505085,0.07777728815265246,0.09491675295908314,0.10779637754149674,0.12842866725010868,0.14414175965407375,0.16938661224617127,0.2146148082408338,0.26609064445992414,0.34797749260341543,0.4699556158389998,0.5882152430814366,0.6659155998223741,0.749075515193328,0.7915004326067996,0.8326446081061895,0.8607623410244633,0.8817579928431,0.937512504965077,0.9954900163439933,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,8.643149426284882e-5,1.3432105734378217e-4,2.115573703566101e-4,7.72543663791566e-4,9.909974200856917e-4,0.0012921155348687703,0.0014161582089828168,0.0019433566243690478,0.002675488830598894,0.003741030606184863,0.005396636630572346,0.008247403588925782,0.010466531401752587,0.014666514686742484,0.024320805078076563,0.0398635740003795,0.054964857878765094,0.0688266056487491,0.08409662832441908,0.10238266643823675,0.11532605149866369,0.1340738465808561,0.14869280468882995,0.18005199546024434,0.23614224804176343,0.2973056249411059,0.3984098161656999,0.515820810823059,0.6180174754339419,0.6937848181234872,0.7638274423621005,0.805126459578561,0.8440283588376315,0.8627816622024838,0.891370796598611,0.9409546119434524,0.9979987723068998,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.5209720741222125e-4,8.171635616374351e-4,0.0010556164359644376,0.001416158208982817,0.0017458287255793328,0.0023892908201215866,0.003200737482421639,0.00489038814384563,0.00599727614018322,0.00926292951606323,0.012396853495632404,0.019197905623355625,0.03321583507137772,0.04719320462304829,0.06274679352957081,0.07823309954571632,0.09300439998248904,0.10713841257600387,0.1255230621885674,0.13908840577830967,0.15956193418342812,0.20204001675480776,0.25426878265813846,0.3241216218861875,0.43613766489383143,0.5605989363951501,0.6408911066196832,0.72170895877683106,0.7754250693185077,0.8204351084344558,0.8529391634612447,0.8682603012347797,0.898278520050181,0.9566816856766741,0.9987533147585322,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.8828056337030075e-4,7.549075308181403e-4,8.837804833898769e-4,0.0012345774504500095,0.001416158208982817,0.00206010573848635,0.0028787416524443596,0.0038560626445713585,0.005097901560144639,0.007035609486782435,0.010364533893855324,0.01583973075097126,0.027609398264771417,0.04006103770942227,0.053281533919274475,0.06978080629639796,0.08572692754107308,0.10026108698147201,0.11188809278268458,0.13090984569298353,0.14315981298830746,0.16895966216807803,0.21859534684031107,0.28136645223653767,0.3688879606159956,0.4773550808944867,0.590902639110094,0.6684165366717308,0.748146521056933,0.7908010090884979,0.8277918030591807,0.8568411297986008,0.8734156887251736,0.9125076257419372,0.967437419971433,0.9990969505569487,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.115573703566101e-4,7.926190071489413e-4,9.909974200856917e-4,0.00129211553486877,0.001706869561042268,0.0025085674055248895,0.0032533169088888175,0.0043820815733574565,0.005967841129349274,0.009356939412324896,0.013066673505014377,0.02372525661777035,0.03554558588934767,0.04694166105220348,0.06103046400457238,0.0765871621019626,0.09311613828448537,0.1058802935358614,0.12132008204476695,0.13610792337695582,0.1548974899369734,0.1874583729491055,0.2422844967254242,0.3084368532080623,0.4140168791432877,0.5238449183416554,0.6227524922953047,0.6971237802022389,0.7618254082853044,0.8043473805961585,0.8370703948734987,0.8606780398274272,0.8750710700854468,0.9258484817391724,0.9830591342587611,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.8828056337030075e-4,7.549075308181403e-4,8.837804833898769e-4,0.0012345774504500095,0.0014161582089828168,0.0021673587819148223,0.002903209981608355,0.0037508315781716872,0.00527697891854655,0.00731705344412655,0.010882192108101698,0.018690124606420572,0.03073052040168404,0.040445028799371875,0.05300880372007828,0.06933261743578395,0.08536609290233427,0.09850919232480627,0.11088615903446296,0.12966436400927106,0.14002030450075398,0.16206857990840381,0.20878521979082873,0.26561947566990346,0.34431285581981474,0.453772377669106,0.5664771886970585,0.646806841721949,0.7314788388549782,0.7782977851584576,0.8211596943335603,0.847215889279619,0.8633377339684182,0.8836704260568777,0.9323589629299076,0.9885449545189966,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.115573703566101e-4,7.926190071489414e-4,9.909974200856917e-4,0.00129211553486877,0.0017585302717562812,0.002604474911180648,0.0034561444736607655,0.004298578736299021,0.005876158111414402,0.009267587284576002,0.01511314694599306,0.02680997915630538,0.03678765749275363,0.04617044130194267,0.058109874648978384,0.07915170296682444,0.0924894096546001,0.10456541471198189,0.11721453792497143,0.1348952185827777,0.14895987014285814,0.1770175254698497,0.23530250573663766,0.29119511808730986,0.3901103546920009,0.49297936277169274,0.5940657333177909,0.67425033356202,0.7526890609502188,0.791453116739582,0.8280337462509979,0.8531278853291252,0.8710941943134046,0.8939952104499368,0.9407546368105605,0.9952274883027024,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.762409739587333e-4,2.5209720741222125e-4,8.837804833898769e-4,0.0012345774504500095,0.0016225242335551654,0.0022851108608281565,0.0029717445720508096,0.003966452961881819,0.005563850921366791,0.00756099454181744,0.012559181341940583,0.02390964166587286,0.03349389301957044,0.04152281878104699,0.05156975785445002,0.0686996463530082,0.0861377860519788,0.09807961046708824,0.11025299538244636,0.12607249833941125,0.13870663725834806,0.1561150530926235,0.20194897563434236,0.25292166052199616,0.33219338226817297,0.4290997806828916,0.5464871775845296,0.6203647620884057,0.7082491310954905,0.763830459280207,0.8074257042192948,0.8379021616025664,0.8573945376900369,0.872339499475313,0.908793582912484,0.9660372209382846,0.99719637238706,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.1155737035661012e-4,7.926190071489414e-4,9.909974200856917e-4,0.0014031397259303222,0.002007911450500848,0.0025996325971454058,0.0036378094812364392,0.004435928747326819,0.0066685364070122955,0.010169593644239371,0.019505129787816943,0.030248956884517262,0.03750051672746293,0.0474875667669653,0.05886433686342708,0.07809374761695566,0.09297547447777148,0.10258195153134911,0.11571114986174813,0.13297127133314146,0.1476034445052678,0.170208204900348,0.22822256119401144,0.27818336693452617,0.3716657277846347,0.47625223685220675,0.5792064728684062,0.6539541373565584,0.7332452684774681,0.7804814401123783,0.8190636904790943,0.8442166955670304,0.8620333260970092,0.8775481885268274,0.9187424922067229,0.9811021894673354,0.9979193094120399,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.5209720741222125e-4,8.837804833898769e-4,0.0013267900337971866,0.0018053245972799476,0.0024943533884355246,0.0033664192430077474,0.004185203595755569,0.005989244398096596,0.008184983071879938,0.015135127922462898,0.026478142235749434,0.03452081663864999,0.042880014695600675,0.052263179631412214,0.06842746577852023,0.08601275646050548,0.0971946063666472,0.10872853703478802,0.12327133801986956,0.1374579500991475,0.15262027441501957,0.19306866114052856,0.24764625425224976,0.3112751994503817,0.41329442354141,0.5224796826612966,0.6030197938071273,0.6860822892015129,0.7549945600794208,0.7948465518423357,0.8256761170235575,0.8517573580065027,0.8703937437591519,0.8898436462934401,0.9299623023244649,0.9847015412664328,0.9983695844394296,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.1155737035661012e-4,7.749828741755156e-4,9.909974200856917e-4,0.0014312427995151374,0.002216796922640829,0.002901175969002002,0.0038534308649465707,0.004925102761365887,0.007135460650016191,0.011795006416407107,0.024154056162947475,0.03254141345951156,0.03921186352335468,0.048676220465334596,0.057699164576862486,0.07768598224948091,0.09191457843512073,0.10192192848209478,0.11454495455109157,0.12908491513987075,0.14596448769649445,0.1664772199895602,0.21999592700008191,0.2736370237987338,0.3564112229802889,0.45729863740572774,0.566334069632524,0.6286387723274407,0.7135098459369046,0.7723792096598894,0.8073513283618803,0.8367622279221291,0.8555169956155836,0.8715983445977781,0.8957032594975791,0.9482356067972321,0.9935820643769242,0.9997405530665624,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6641874874669525e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.5209720741222125e-4,8.837804833898769e-4,0.0014031397259303222,0.0020423693090333215,0.0028263989256690444,0.0035318803513387296,0.004556910372883376,0.006442961600666343,0.00916822556816271,0.021807748402124634,0.02962110493406045,0.03623895150028129,0.04380465997664008,0.05335755463895451,0.06907007334705625,0.08660205444420283,0.09654291594891831,0.10779374576187195,0.12225202489766229,0.13711961396671327,0.15160458801351478,0.19061586660138144,0.24189344476331054,0.30455795104915573,0.40059127262078775,0.5057259300324056,0.5911412123401965,0.6641222706840547,0.739837952662886,0.7854042601258685,0.8178042154305476,0.8446599257696928,0.8594048642797667,0.8767226762862278,0.9124646587300752,0.9737905239500931,0.9963024098050608,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.1155737035661012e-4,7.942598575552496e-4,0.0011595596955660042,0.001660564682339065,0.002385002142653754,0.0031791978104620568,0.004110145722279723,0.005220319431289114,0.008056860336975632,0.017206591234299514,0.02754797670066242,0.03429446353162232,0.041411325202460894,0.04976467396872112,0.059024129214730894,0.07794745517180644,0.0916005300981872,0.10245253697778751,0.1133397118149959,0.12777976106265357,0.14559526827206082,0.16749642880342866,0.21296189016209968,0.2685419746704691,0.34228499740545043,0.44856783286812885,0.5523850920082995,0.6137289704760543,0.6968959306717355,0.7604367272998738,0.7998588483512094,0.8295361875154537,0.8512127802171308,0.8683224288861051,0.8893589735854056,0.9226996336434383,0.9836527128962079,0.99719637238706,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417389849752343e-5,4.6641874874669525e-5,1.3432105734378217e-4,1.3432105734378217e-4,2.5209720741222125e-4,9.28653128364346e-4,0.0015583264628907527,0.002098021819635542,0.002864451410030496,0.00366409117075166,0.005008725954199846,0.007419724944366749,0.01226481518616439,0.024300894220945737,0.03170041143060203,0.03821571487607657,0.04457267425141276,0.05432050916334315,0.06931553895123711,0.0867382450279264,0.09634282447210993,0.10665600255654924,0.1216145364614452,0.13912395085068105,0.15154780014676345,0.18466887510421207,0.23366435531156032,0.2989024532165867,0.3873540870767296,0.49326637117772526,0.5809304048665586,0.6391762654944422,0.7240825712512611,0.7764937604035533,0.8103516975492099,0.8373236836030886,0.856139263058056,0.8702057801326571,0.8946213453246628,0.9389611391741552,0.9851445106982483,0.9975958332060236,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,1,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.9999999999999999
