GBCounty,n_coord_GBCounty,population_agg_loc,GBProv,Prov_En,region_name,year
410821,1,6.76550092579392e-5,410000,Henan,Central,1990
410822,1,1.002259739937179e-4,410000,Henan,Central,1990
410823,2,1.514579493502294e-4,410000,Henan,Central,1990
410825,1,9.50494365386305e-5,410000,Henan,Central,1990
410881,2,1.532660222412408e-4,410000,Henan,Central,1990
410882,1,1.00733720490509e-4,410000,Henan,Central,1990
410883,1,7.48961465797687e-5,410000,Henan,Central,1990
410900,1,7.54764282903868e-5,410000,Henan,Central,1990
410922,2,1.722790940217692e-4,410000,Henan,Central,1990
410923,1,1.234487419035631e-4,410000,Henan,Central,1990
410926,1,1.153531043798171e-4,410000,Henan,Central,1990
410927,1,8.60922222067412e-5,410000,Henan,Central,1990
410928,3,2.737187059834262e-4,410000,Henan,Central,1990
411000,1,5.490031110945874e-5,410000,Henan,Central,1990
411023,1,2.058328224473296e-4,410000,Henan,Central,1990
411024,1,1.567468279291715e-4,410000,Henan,Central,1990
411025,1,1.91335510015438e-4,410000,Henan,Central,1990
411081,2,2.636363112614359e-4,410000,Henan,Central,1990
411082,2,1.534800895796092e-4,410000,Henan,Central,1990
411100,1,3.421362195623301e-5,410000,Henan,Central,1990
411121,2,1.240697140999867e-4,410000,Henan,Central,1990
411122,2,1.698376648734367e-4,410000,Henan,Central,1990
411123,1,2.128298168543259e-4,410000,Henan,Central,1990
411200,1,3.92972789545905e-5,410000,Henan,Central,1990
411221,2,7.493241418668234e-5,410000,Henan,Central,1990
411222,2,7.107301006560463e-5,410000,Henan,Central,1990
411224,5,8.50192317875646e-5,410000,Henan,Central,1990
411281,1,2.42223385394159e-5,410000,Henan,Central,1990
411282,5,1.5957835499576999e-4,410000,Henan,Central,1990
411300,4,7.05953391452787e-5,410000,Henan,Central,1990
411321,4,1.4594438852357872e-4,410000,Henan,Central,1990
411322,4,2.478935161335835e-4,410000,Henan,Central,1990
411323,5,9.07424370736918e-5,410000,Henan,Central,1990
411324,2,2.495087515049079e-4,410000,Henan,Central,1990
411325,4,1.518277020255929e-4,410000,Henan,Central,1990
411326,5,1.665656190692041e-4,410000,Henan,Central,1990
411327,1,1.62183430663103e-4,410000,Henan,Central,1990
411328,4,3.177971170201679e-4,410000,Henan,Central,1990
411329,1,1.843340927295499e-4,410000,Henan,Central,1990
411330,3,1.0412429944904451e-4,410000,Henan,Central,1990
411340,1,2.995368192270422e-4,410000,Henan,Central,1990
411381,4,3.858988370461896e-4,410000,Henan,Central,1990
411400,2,5.33346119817238e-5,410000,Henan,Central,1990
411421,2,2.0516850603776512e-4,410000,Henan,Central,1990
411422,1,1.8653934014505462e-4,410000,Henan,Central,1990
411423,1,1.580551155053974e-4,410000,Henan,Central,1990
411424,1,2.310105028273974e-4,410000,Henan,Central,1990
411425,3,2.641909402744811e-4,410000,Henan,Central,1990
411426,2,2.677301279637847e-4,410000,Henan,Central,1990
411440,1,2.884566230270375e-4,410000,Henan,Central,1990
411481,5,3.273054220619889e-4,410000,Henan,Central,1990
411500,6,4.710366019880574e-5,410000,Henan,Central,1990
411521,4,1.560329752760177e-4,410000,Henan,Central,1990
411522,3,1.5589940433348199e-4,410000,Henan,Central,1990
411523,2,6.6705859447736e-5,410000,Henan,Central,1990
411524,4,1.386705218979489e-4,410000,Henan,Central,1990
411525,3,3.150522783798506e-4,410000,Henan,Central,1990
411526,4,1.666531920712639e-4,410000,Henan,Central,1990
411527,1,1.317540238867853e-4,410000,Henan,Central,1990
411528,3,2.204716670037622e-4,410000,Henan,Central,1990
411540,1,2.317225863289944e-4,410000,Henan,Central,1990
411600,1,5.8580146347525e-5,410000,Henan,Central,1990
411621,3,1.795883436785341e-4,410000,Henan,Central,1990
411622,2,2.078293099791363e-4,410000,Henan,Central,1990
411623,2,2.633629773459161e-4,410000,Henan,Central,1990
411624,1,3.127284978100428e-4,410000,Henan,Central,1990
411625,2,3.24549968512331e-4,410000,Henan,Central,1990
411626,3,3.454595707617088e-4,410000,Henan,Central,1990
411627,4,3.501681676300327e-4,410000,Henan,Central,1990
411628,3,2.957720647142512e-4,410000,Henan,Central,1990
411681,2,2.842433885946073e-4,410000,Henan,Central,1990
411700,1,5.246949687046688e-5,410000,Henan,Central,1990
411721,1,1.6962713583818182e-4,410000,Henan,Central,1990
411722,2,2.965664137632376e-4,410000,Henan,Central,1990
411723,2,2.309928113118298e-4,410000,Henan,Central,1990
411724,3,1.606964587796439e-4,410000,Henan,Central,1990
411725,2,1.239662187339162e-4,410000,Henan,Central,1990
411726,5,2.327708086263763e-4,410000,Henan,Central,1990
411727,2,1.764949821815346e-4,410000,Henan,Central,1990
411728,2,1.43999206386918e-4,410000,Henan,Central,1990
411729,2,2.4102301606289568e-4,410000,Henan,Central,1990
420100,6,7.100224400333199e-4,420000,Hubei,Central,1990
420105,1,1.307588761361063e-4,420000,Hubei,Central,1990
420106,1,1.629521270145164e-4,420000,Hubei,Central,1990
420116,4,2.665217974505159e-4,420000,Hubei,Central,1990
420117,2,2.289874780222393e-4,420000,Hubei,Central,1990
420200,1,1.057784561546176e-4,420000,Hubei,Central,1990
420222,4,2.619795008285277e-4,420000,Hubei,Central,1990
420281,3,2.356041048445316e-4,420000,Hubei,Central,1990
420300,2,8.20647486877709e-5,420000,Hubei,Central,1990
420321,6,1.699774278464208e-4,420000,Hubei,Central,1990
420322,3,0.00013168414240029319,420000,Hubei,Central,1990
420323,7,1.2651291239987599e-4,420000,Hubei,Central,1990
420324,3,9.04770643401774e-5,420000,Hubei,Central,1990
420325,7,1.323298827185116e-4,420000,Hubei,Central,1990
420381,5,1.225402825791654e-4,420000,Hubei,Central,1990
420500,2,8.94076122241144e-5,420000,Hubei,Central,1990
420521,6,1.220803031744071e-4,420000,Hubei,Central,1990
420525,2,4.8750740298151766e-5,420000,Hubei,Central,1990
420526,5,4.600324793049936e-5,420000,Hubei,Central,1990
420527,4,9.8613392349729e-5,420000,Hubei,Central,1990
420528,4,9.889645659881091e-5,420000,Hubei,Central,1990
420529,3,4.817045858753362e-5,420000,Hubei,Central,1990
420581,2,7.61150920023783e-5,420000,Hubei,Central,1990
420582,3,1.070000553045623e-4,420000,Hubei,Central,1990
420583,1,1.124455037962778e-4,420000,Hubei,Central,1990
420600,1,1.060562129490293e-4,420000,Hubei,Central,1990
420621,5,3.531580337609616e-4,420000,Hubei,Central,1990
420624,4,1.523876384933082e-4,420000,Hubei,Central,1990
420625,4,1.350711830557153e-4,420000,Hubei,Central,1990
420626,6,7.0730679239371e-5,420000,Hubei,Central,1990
420682,2,1.215637109198324e-4,420000,Hubei,Central,1990
420683,4,2.663121529910396e-4,420000,Hubei,Central,1990
420684,3,1.29654040988908e-4,420000,Hubei,Central,1990
420700,2,2.468842151704504e-4,420000,Hubei,Central,1990
420800,4,2.558644284725777e-4,420000,Hubei,Central,1990
420821,5,1.563160395250997e-4,420000,Hubei,Central,1990
420822,3,6.19291502444768e-6,420000,Hubei,Central,1990
420881,6,2.320799549434604e-4,420000,Hubei,Central,1990
420900,2,3.571457013699045e-4,420000,Hubei,Central,1990
420922,2,1.434348470403108e-4,420000,Hubei,Central,1990
420923,1,1.3929503239748612e-4,420000,Hubei,Central,1990
420981,2,1.623161170298603e-4,420000,Hubei,Central,1990
420982,2,1.429810596660013e-4,420000,Hubei,Central,1990
420984,3,2.744874023348397e-4,420000,Hubei,Central,1990
421000,2,7.07395249971549e-5,420000,Hubei,Central,1990
421022,4,2.412158535825829e-4,420000,Hubei,Central,1990
421023,5,3.65922462243004e-4,420000,Hubei,Central,1990
421024,2,2.095728088383259e-4,420000,Hubei,Central,1990
421081,1,1.452146135064139e-4,420000,Hubei,Central,1990
421083,3,2.173561911123032e-4,420000,Hubei,Central,1990
421087,4,1.887109736809808e-4,420000,Hubei,Central,1990
421100,2,1.450704276545378e-4,420000,Hubei,Central,1990
421122,4,1.511058881904336e-4,420000,Hubei,Central,1990
421123,3,1.327527099405779e-4,420000,Hubei,Central,1990
421124,3,8.75712329081948e-5,420000,Hubei,Central,1990
421125,3,2.447355806047621e-4,420000,Hubei,Central,1990
421126,4,2.3190392436356252e-4,420000,Hubei,Central,1990
421127,2,2.329433009031606e-4,420000,Hubei,Central,1990
421181,5,2.7531624983918293e-4,420000,Hubei,Central,1990
421182,2,1.856883782462518e-4,420000,Hubei,Central,1990
421200,3,1.299026067826331e-4,420000,Hubei,Central,1990
421221,2,8.51660713667759e-5,420000,Hubei,Central,1990
421222,2,1.1908336043725109e-4,420000,Hubei,Central,1990
421223,2,1.217255882872762e-4,420000,Hubei,Central,1990
421224,3,1.073813074650447e-4,420000,Hubei,Central,1990
421281,2,1.326615986354047e-4,420000,Hubei,Central,1990
421300,12,3.889125867231348e-4,420000,Hubei,Central,1990
421381,4,2.343002401471976e-4,420000,Hubei,Central,1990
422800,6,1.595801241473267e-4,420000,Hubei,Central,1990
422802,8,2.054692618024148e-4,420000,Hubei,Central,1990
422822,5,1.201209678252924e-4,420000,Hubei,Central,1990
422823,5,1.18354469995865e-4,420000,Hubei,Central,1990
422825,4,7.8116886988855e-5,420000,Hubei,Central,1990
422826,4,8.59179607784001e-5,420000,Hubei,Central,1990
422827,2,7.009732298204987e-5,420000,Hubei,Central,1990
422828,5,4.7760900002143046e-5,420000,Hubei,Central,1990
429004,4,3.705098722296897e-4,420000,Hubei,Central,1990
429005,3,2.115922953403705e-4,420000,Hubei,Central,1990
429006,4,3.9413069923980627e-4,420000,Hubei,Central,1990
429021,5,1.995160668139087e-5,420000,Hubei,Central,1990
430100,1,2.220665571321837e-4,430000,Hunan,Central,1990
430121,3,1.871850804632728e-4,430000,Hunan,Central,1990
430122,2,1.828462362703125e-4,430000,Hunan,Central,1990
430124,4,2.90030283336778e-4,430000,Hunan,Central,1990
430181,7,3.18627733676068e-4,430000,Hunan,Central,1990
430200,1,1.063958900479278e-4,430000,Hunan,Central,1990
430221,2,1.256867186228678e-4,430000,Hunan,Central,1990
430223,5,1.778315761826688e-4,430000,Hunan,Central,1990
430224,3,1.566256410475331e-4,430000,Hunan,Central,1990
430225,3,4.408460306719025e-5,430000,Hunan,Central,1990
430281,3,2.354590344168772e-4,430000,Hunan,Central,1990
430300,1,1.042702544524775e-4,430000,Hunan,Central,1990
430321,4,2.754392058723781e-4,430000,Hunan,Central,1990
430381,2,2.0474921711881249e-4,430000,Hunan,Central,1990
430382,1,2.0799030277080182e-05,430000,Hunan,Central,1990
430400,1,1.39978809474175e-4,430000,Hunan,Central,1990
430421,4,2.60706596283437e-4,430000,Hunan,Central,1990
430422,4,2.398889899150108e-4,430000,Hunan,Central,1990
430423,1,9.2638082966763e-5,430000,Hunan,Central,1990
430424,2,1.467007008140947e-4,430000,Hunan,Central,1990
430426,3,2.1594263901845e-4,430000,Hunan,Central,1990
430481,4,3.090415859657496e-4,430000,Hunan,Central,1990
430482,3,1.995824099972872e-4,430000,Hunan,Central,1990
430500,1,1.20333266012104e-4,430000,Hunan,Central,1990
430521,3,2.818258429922912e-4,430000,Hunan,Central,1990
430522,3,1.840297986617866e-4,430000,Hunan,Central,1990
430523,4,2.459828324522799e-4,430000,Hunan,Central,1990
430524,3,2.823477427015362e-4,430000,Hunan,Central,1990
430525,5,1.7841893449951392e-4,430000,Hunan,Central,1990
430527,2,8.6831727557468e-5,430000,Hunan,Central,1990
430528,4,1.540161425013082e-4,430000,Hunan,Central,1990
430529,5,6.842901306402285e-5,430000,Hunan,Central,1990
430581,3,1.644258302612997e-4,430000,Hunan,Central,1990
430600,1,1.070150930927947e-4,430000,Hunan,Central,1990
430621,5,2.0319944035508848e-4,430000,Hunan,Central,1990
430623,4,1.943598746017239e-4,430000,Hunan,Central,1990
430624,2,1.563558454351269e-4,430000,Hunan,Central,1990
430626,6,2.296721396747065e-4,430000,Hunan,Central,1990
430681,2,1.556490693882002e-4,430000,Hunan,Central,1990
430682,2,1.17213367241753e-4,430000,Hunan,Central,1990
430700,4,2.392547490819114e-4,430000,Hunan,Central,1990
430721,1,1.226305093085603e-4,430000,Hunan,Central,1990
430722,4,1.879263549655565e-4,430000,Hunan,Central,1990
430723,3,1.639676200080981e-4,430000,Hunan,Central,1990
430724,3,8.82673940457808e-5,430000,Hunan,Central,1990
430725,8,1.867657915443201e-4,430000,Hunan,Central,1990
430728,6,1.302467067604236e-4,430000,Hunan,Central,1990
430781,1,4.608285975055369e-5,430000,Hunan,Central,1990
430800,4,9.45239985262721e-5,430000,Hunan,Central,1990
430821,5,1.331631531017469e-4,430000,Hunan,Central,1990
430822,4,1.066577244783287e-4,430000,Hunan,Central,1990
430900,1,8.95668358642231e-5,430000,Hunan,Central,1990
430911,3,1.844473184291826e-4,430000,Hunan,Central,1990
430921,2,1.6834361638375052e-4,430000,Hunan,Central,1990
430922,4,1.800810523870924e-4,430000,Hunan,Central,1990
430923,6,2.286274556804382e-4,430000,Hunan,Central,1990
430981,2,1.804065762735367e-4,430000,Hunan,Central,1990
431000,1,4.2201341235016424e-5,430000,Hunan,Central,1990
431011,2,9.26796580283469e-5,430000,Hunan,Central,1990
431021,4,2.086457734225824e-4,430000,Hunan,Central,1990
431022,3,1.5474503294269439e-4,430000,Hunan,Central,1990
431023,2,1.677942948253758e-4,430000,Hunan,Central,1990
431024,1,8.294313243570361e-5,430000,Hunan,Central,1990
431025,2,8.532794873421961e-5,430000,Hunan,Central,1990
431026,3,9.481944683625139e-5,430000,Hunan,Central,1990
431027,2,4.196958238108051e-5,430000,Hunan,Central,1990
431028,3,1.0967589703416571e-4,430000,Hunan,Central,1990
431081,4,8.44265660160491e-5,430000,Hunan,Central,1990
431100,4,1.42340626802453e-4,430000,Hunan,Central,1990
431103,2,1.044321318199212e-4,430000,Hunan,Central,1990
431121,3,2.219568697356645e-4,430000,Hunan,Central,1990
431122,1,1.475357403488866e-4,430000,Hunan,Central,1990
431123,2,4.2364103178238566e-5,430000,Hunan,Central,1990
431124,4,1.692007703130022e-4,430000,Hunan,Central,1990
431125,2,6.553291196560235e-5,430000,Hunan,Central,1990
431126,4,1.92741100927286e-4,430000,Hunan,Central,1990
431127,2,8.98463618101916e-5,430000,Hunan,Central,1990
431128,2,1.019022450937505e-4,430000,Hunan,Central,1990
431129,6,1.149647756131077e-4,430000,Hunan,Central,1990
431200,1,1.1757338958355431e-4,430000,Hunan,Central,1990
431221,1,8.38179778805228e-5,430000,Hunan,Central,1990
431222,8,1.498285607664512e-4,430000,Hunan,Central,1990
431223,3,1.276434002446474e-4,430000,Hunan,Central,1990
431224,6,2.110049370235252e-4,430000,Hunan,Central,1990
431225,3,8.17259561646509e-5,430000,Hunan,Central,1990
431226,3,8.09422220250051e-5,430000,Hunan,Central,1990
431227,2,5.801755615247454e-5,430000,Hunan,Central,1990
431228,3,6.950554178631292e-5,430000,Hunan,Central,1990
431229,3,6.603358185616629e-5,430000,Hunan,Central,1990
431230,4,5.675438194094608e-5,430000,Hunan,Central,1990
431281,3,1.7131579099911178e-5,430000,Hunan,Central,1990
431300,1,6.51613901386822e-5,430000,Hunan,Central,1990
431321,2,2.197091626827977e-4,430000,Hunan,Central,1990
431322,5,3.532456067630213e-4,430000,Hunan,Central,1990
431381,1,8.17215332857591e-5,430000,Hunan,Central,1990
431382,2,2.736249409509179e-4,430000,Hunan,Central,1990
433101,1,5.617056192721438e-5,430000,Hunan,Central,1990
433122,2,6.353111697912532e-5,430000,Hunan,Central,1990
433123,2,9.36615371423501e-5,430000,Hunan,Central,1990
433124,1,6.289156869135568e-5,430000,Hunan,Central,1990
433125,2,6.55621029662889e-5,430000,Hunan,Central,1990
433126,1,3.173327147365178e-5,430000,Hunan,Central,1990
433127,8,1.142641915966298e-4,430000,Hunan,Central,1990
433130,4,1.290719901267332e-4,430000,Hunan,Central,1990
440100,1,6.443126129120479e-4,440000,Guangdong,Eastern,1990
440113,3,1.750248172378648e-4,440000,Guangdong,Eastern,1990
440114,1,1.427156869324868e-4,440000,Guangdong,Eastern,1990
440183,3,1.863226190793512e-4,440000,Guangdong,Eastern,1990
440184,2,1.249480978479194e-4,440000,Guangdong,Eastern,1990
440200,1,8.57543142593995e-5,440000,Guangdong,Eastern,1990
440221,4,9.86912350182264e-5,440000,Guangdong,Eastern,1990
440222,4,6.107641919411713e-5,440000,Guangdong,Eastern,1990
440224,1,4.83279130760855e-5,440000,Guangdong,Eastern,1990
440229,4,9.03488008523121e-5,440000,Guangdong,Eastern,1990
440232,3,5.4013966179520666e-5,440000,Guangdong,Eastern,1990
440233,3,6.13789441103236e-5,440000,Guangdong,Eastern,1990
440281,5,1.2558410783257561e-4,440000,Guangdong,Eastern,1990
440282,3,1.17955526319815e-4,440000,Guangdong,Eastern,1990
440300,2,1.100040746479451e-4,440000,Guangdong,Eastern,1990
440306,1,1.058032242764122e-4,440000,Guangdong,Eastern,1990
440400,1,5.463582295172275e-5,440000,Guangdong,Eastern,1990
440421,1,8.00868372473103e-5,440000,Guangdong,Eastern,1990
440500,1,1.872894604051219e-4,440000,Guangdong,Eastern,1990
440523,1,1.7638441020923702e-5,440000,Guangdong,Eastern,1990
440582,1,6.027658577530284e-4,440000,Guangdong,Eastern,1990
440583,1,1.843305544264364e-4,440000,Guangdong,Eastern,1990
440600,1,6.620784328450726e-5,440000,Guangdong,Eastern,1990
440681,1,2.1797097127827819e-4,440000,Guangdong,Eastern,1990
440682,1,2.348433696751238e-4,440000,Guangdong,Eastern,1990
440683,1,7.704478114545679e-5,440000,Guangdong,Eastern,1990
440684,2,6.036964314719043e-5,440000,Guangdong,Eastern,1990
440700,1,5.139916017862546e-5,440000,Guangdong,Eastern,1990
440781,4,2.176817149987475e-4,440000,Guangdong,Eastern,1990
440782,2,2.007748181465453e-4,440000,Guangdong,Eastern,1990
440783,2,1.425971537781837e-4,440000,Guangdong,Eastern,1990
440784,2,7.62566241269191e-5,440000,Guangdong,Eastern,1990
440785,2,1.1081080775782911e-4,440000,Guangdong,Eastern,1990
440800,3,3.121561772814302e-4,440000,Guangdong,Eastern,1990
440823,2,2.291307792983371e-4,440000,Guangdong,Eastern,1990
440825,2,1.737625276021145e-4,440000,Guangdong,Eastern,1990
440881,4,3.643947998737395e-4,440000,Guangdong,Eastern,1990
440882,5,3.610449114010095e-4,440000,Guangdong,Eastern,1990
440883,1,2.366779798394866e-4,440000,Guangdong,Eastern,1990
440900,1,1.477772295363847e-4,440000,Guangdong,Eastern,1990
440923,3,4.242575810999175e-4,440000,Guangdong,Eastern,1990
440981,6,0.00033299678262009423,440000,Guangdong,Eastern,1990
440982,2,3.245685446036771e-4,440000,Guangdong,Eastern,1990
440983,4,2.745617067002237e-4,440000,Guangdong,Eastern,1990
441200,1,6.942592996625856e-5,440000,Guangdong,Eastern,1990
441223,3,1.311383591450319e-4,440000,Guangdong,Eastern,1990
441224,7,2.155613868579675e-4,440000,Guangdong,Eastern,1990
441225,3,9.65859446656789e-5,440000,Guangdong,Eastern,1990
441226,2,7.79408564089573e-5,440000,Guangdong,Eastern,1990
441283,3,1.601400606150421e-4,440000,Guangdong,Eastern,1990
441284,2,9.02603432744741e-5,440000,Guangdong,Eastern,1990
441300,1,5.160172803187479e-5,440000,Guangdong,Eastern,1990
441322,4,1.916362657800877e-4,440000,Guangdong,Eastern,1990
441323,4,1.711202997520895e-4,440000,Guangdong,Eastern,1990
441324,4,8.23203910877232e-5,440000,Guangdong,Eastern,1990
441381,4,1.438152146250148e-4,440000,Guangdong,Eastern,1990
441400,1,4.77688611841485e-5,440000,Guangdong,Eastern,1990
441421,5,1.418983389132624e-4,440000,Guangdong,Eastern,1990
441422,3,1.264315314282649e-4,440000,Guangdong,Eastern,1990
441423,4,1.608273759948445e-4,440000,Guangdong,Eastern,1990
441424,5,3.109938447086371e-4,440000,Guangdong,Eastern,1990
441426,2,5.650581614722089e-5,440000,Guangdong,Eastern,1990
441427,1,5.063400213032561e-5,440000,Guangdong,Eastern,1990
441481,3,2.78197313149371e-4,440000,Guangdong,Eastern,1990
441500,1,1.073273483425633e-4,440000,Guangdong,Eastern,1990
441521,3,1.8679852084812029e-4,440000,Guangdong,Eastern,1990
441523,1,6.099415364672771e-5,440000,Guangdong,Eastern,1990
441581,1,3.459929699560727e-4,440000,Guangdong,Eastern,1990
441600,5,1.620587054783512e-4,440000,Guangdong,Eastern,1990
441621,5,1.756449048585102e-4,440000,Guangdong,Eastern,1990
441622,4,2.2503342429287479e-4,440000,Guangdong,Eastern,1990
441623,4,9.51962761178417e-5,440000,Guangdong,Eastern,1990
441624,3,1.300609458469636e-4,440000,Guangdong,Eastern,1990
441700,3,2.418129422329902e-4,440000,Guangdong,Eastern,1990
441721,1,1.1278695004673291e-4,440000,Guangdong,Eastern,1990
441781,5,2.518219171653749e-4,440000,Guangdong,Eastern,1990
441800,6,2.700441782000301e-4,440000,Guangdong,Eastern,1990
441821,1,7.465377281649215e-5,440000,Guangdong,Eastern,1990
441823,4,1.3779921475624341e-4,440000,Guangdong,Eastern,1990
441825,2,2.9093697350961902e-5,440000,Guangdong,Eastern,1990
441826,2,4.1457413005397724e-5,440000,Guangdong,Eastern,1990
441881,9,2.54951546269288e-4,440000,Guangdong,Eastern,1990
441882,3,1.346810851374492e-4,440000,Guangdong,Eastern,1990
441900,2,3.4388502587619e-4,440000,Guangdong,Eastern,1990
442000,2,2.891474767099534e-4,440000,Guangdong,Eastern,1990
445100,2,3.04693011439227e-4,440000,Guangdong,Eastern,1990
445122,2,2.19355332371445e-4,440000,Guangdong,Eastern,1990
445200,1,3.404325266131678e-4,440000,Guangdong,Eastern,1990
445222,2,1.757501693761375e-4,440000,Guangdong,Eastern,1990
445224,3,2.588534100277282e-4,440000,Guangdong,Eastern,1990
445281,4,4.075231765244998e-4,440000,Guangdong,Eastern,1990
445300,3,1.316965264611906e-4,440000,Guangdong,Eastern,1990
445321,3,9.726352971191891e-5,440000,Guangdong,Eastern,1990
445322,3,1.1744158779257549e-4,440000,Guangdong,Eastern,1990
445381,4,2.522969343583657e-4,440000,Guangdong,Eastern,1990
450100,2,2.336173476462872e-4,450000,Guangxi,Western,1990
450121,8,2.464233511899137e-4,450000,Guangxi,Western,1990
450122,4,1.816325983023731e-4,450000,Guangxi,Western,1990
450200,1,1.707302018338234e-4,450000,Guangxi,Western,1990
450221,3,1.4231762783221518e-4,450000,Guangxi,Western,1990
450222,6,1.084498750053292e-4,450000,Guangxi,Western,1990
450300,1,1.112062131307654e-4,450000,Guangxi,Western,1990
450321,2,7.68714042928942e-5,450000,Guangxi,Western,1990
450322,3,1.0776698250441901e-4,450000,Guangxi,Western,1990
450323,4,8.89281721522317e-5,450000,Guangxi,Western,1990
450324,6,2.034303146332462e-4,450000,Guangxi,Western,1990
450325,3,9.81189144896138e-5,450000,Guangxi,Western,1990
450326,4,6.92958973268366e-5,450000,Guangxi,Western,1990
450327,4,6.77991951098152e-5,450000,Guangxi,Western,1990
450328,2,3.951842289918584e-5,450000,Guangxi,Western,1990
450329,2,4.477722590166284e-5,450000,Guangxi,Western,1990
450330,3,1.098908489483123e-4,450000,Guangxi,Western,1990
450331,3,8.59082304448377e-5,450000,Guangxi,Western,1990
450332,2,6.786907659630753e-5,450000,Guangxi,Western,1990
450400,1,6.0147614626816786e-5,450000,Guangxi,Western,1990
450421,6,1.589494216173409e-4,450000,Guangxi,Western,1990
450422,5,2.341401319313105e-4,450000,Guangxi,Western,1990
450423,1,4.801477325053849e-5,450000,Guangxi,Western,1990
450424,5,1.007169135507196e-4,450000,Guangxi,Western,1990
450481,4,1.880908860603354e-4,450000,Guangxi,Western,1990
450500,1,5.522583499590303e-5,450000,Guangxi,Western,1990
450521,5,3.1901429329122047e-4,450000,Guangxi,Western,1990
450600,4,1.543204365690713e-4,450000,Guangxi,Western,1990
450621,3,5.937361082073316e-5,450000,Guangxi,Western,1990
450700,7,3.182394049093586e-4,450000,Guangxi,Western,1990
450721,6,3.5698736230557434e-4,450000,Guangxi,Western,1990
450722,3,2.042830456836056e-4,450000,Guangxi,Western,1990
450800,6,4.4839676951616546e-4,450000,Guangxi,Western,1990
450821,4,3.174353255268099e-4,450000,Guangxi,Western,1990
450881,7,4.261045753251778e-4,450000,Guangxi,Western,1990
450900,2,3.8430925437243837e-4,450000,Guangxi,Western,1990
450921,3,1.876494827469232e-4,450000,Guangxi,Western,1990
450922,3,2.46763028288812e-4,450000,Guangxi,Western,1990
450923,5,4.0778943383379244e-4,450000,Guangxi,Western,1990
450981,3,3.001515993930171e-4,450000,Guangxi,Western,1990
452101,1,2.66673059908619e-5,450000,Guangxi,Western,1990
452122,5,2.741406486297141e-4,450000,Guangxi,Western,1990
452123,3,2.567870410094291e-4,450000,Guangxi,Western,1990
452124,3,1.266907121313305e-4,450000,Guangxi,Western,1990
452126,3,1.038562729881949e-4,450000,Guangxi,Western,1990
452127,4,1.416462348164238e-4,450000,Guangxi,Western,1990
452128,5,1.171213713608015e-4,450000,Guangxi,Western,1990
452129,5,9.97297269820461e-5,450000,Guangxi,Western,1990
452130,2,9.245674493219489e-5,450000,Guangxi,Western,1990
452131,4,1.153398357431414e-4,450000,Guangxi,Western,1990
452132,6,1.163491367062745e-4,450000,Guangxi,Western,1990
452133,3,6.77505434420042e-5,450000,Guangxi,Western,1990
452201,1,4.277631549096427e-5,450000,Guangxi,Western,1990
452223,4,1.240635220695381e-4,450000,Guangxi,Western,1990
452224,2,9.1624359124738e-5,450000,Guangxi,Western,1990
452225,3,1.076555259563428e-4,450000,Guangxi,Western,1990
452226,5,2.752525603831394e-4,450000,Guangxi,Western,1990
452227,3,8.54323286760687e-5,450000,Guangxi,Western,1990
452228,5,9.14978647884295e-5,450000,Guangxi,Western,1990
452229,7,1.3295616236960538e-4,450000,Guangxi,Western,1990
452230,4,3.83596286295063e-5,450000,Guangxi,Western,1990
452231,5,1.107020049370881e-4,450000,Guangxi,Western,1990
452402,7,2.3596235803477608e-4,450000,Guangxi,Western,1990
452427,1,1.170355675102984e-4,450000,Guangxi,Western,1990
452428,2,7.42725206560099e-5,450000,Guangxi,Western,1990
452601,5,7.7357920971004e-5,450000,Guangxi,Western,1990
452622,4,8.74190858743132e-5,450000,Guangxi,Western,1990
452623,3,1.187631440054771e-4,450000,Guangxi,Western,1990
452624,4,1.310994378107832e-4,450000,Guangxi,Western,1990
452625,3,9.52926948776853e-5,450000,Guangxi,Western,1990
452626,6,1.612643564293648e-4,450000,Guangxi,Western,1990
452627,2,5.800428751579885e-5,450000,Guangxi,Western,1990
452628,4,5.386004999408232e-5,450000,Guangxi,Western,1990
452629,2,4.7049701076324466e-5,450000,Guangxi,Western,1990
452630,7,6.72136059445269e-5,450000,Guangxi,Western,1990
452631,5,1.1065777614816899e-4,450000,Guangxi,Western,1990
452632,4,4.1015125116207054e-5,450000,Guangxi,Western,1990
452701,3,8.397985524796661e-5,450000,Guangxi,Western,1990
452702,5,1.647372009352899e-4,450000,Guangxi,Western,1990
452703,3,1.0264086586869911e-4,450000,Guangxi,Western,1990
452724,6,1.067435283288317e-4,450000,Guangxi,Western,1990
452725,5,8.22929692385933e-5,450000,Guangxi,Western,1990
452726,6,4.265512860932603e-5,450000,Guangxi,Western,1990
452727,1,5.794413636286886e-5,450000,Guangxi,Western,1990
452728,3,9.2269214867178e-5,450000,Guangxi,Western,1990
452729,4,7.7443724821507e-5,450000,Guangxi,Western,1990
452730,5,1.897034677043246e-4,450000,Guangxi,Western,1990
452731,4,1.2750717557477652e-4,450000,Guangxi,Western,1990
460100,1,8.04521670437818e-5,460000,Hainan,Eastern,1990
460200,4,1.141261977752021e-4,460000,Hainan,Eastern,1990
469001,1,2.702113630221444e-5,460000,Hainan,Eastern,1990
469002,2,1.076121817432021e-4,460000,Hainan,Eastern,1990
469003,4,2.2024167730138312e-4,460000,Hainan,Eastern,1990
