stats_type,popgrp,age_group_m3,all_locations,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,1,0.1798837661054959,0.3932099847897745,0.3849300812297345,23
within-group,1,0_14,1,0.1798837661054959,0.3636696629281525,0.35563101957184795,24
within-group,1,0_14,1,0.1798837661054959,0.33388690285782346,0.32611576193301095,25
within-group,1,0_14,1,0.1798837661054959,0.303646719869992,0.296230163723263,26
within-group,1,0_14,1,0.1798837661054959,0.27307869371800625,0.26612168718449436,27
within-group,1,0_14,1,0.1798837661054959,0.24246361191623475,0.2359875508368718,28
within-group,1,0_14,1,0.1798837661054959,0.2124301399863634,0.20633983612479403,29
within-group,1,0_14,1,0.1798837661054959,0.18403496706334577,0.17830325704793365,30
within-group,1,0_14,1,0.1798837661054959,0.1574274763036181,0.15205339825530098,31
within-group,1,0_14,1,0.1798837661054959,0.13249062204995765,0.12753227475995416,32
within-group,1,0_14,1,0.1798837661054959,0.10889306342408332,0.10443277743769384,33
within-group,1,0_14,1,0.1798837661054959,0.08696426736201443,0.0831463441707124,34
within-group,1,0_14,1,0.1798837661054959,0.06669390578869445,0.06355491936790594,35
within-group,1,0_14,1,0.1798837661054959,0.04854732516957149,0.04617185908584928,36
within-group,1,0_14,1,0.1798837661054959,0.03319201556343468,0.03154941488546804,37
within-group,1,0_14,1,0.1798837661054959,0.02096606459714241,0.01993438970064767,38
within-group,1,0_14,1,0.1798837661054959,0.01215477352677893,0.01157543872270685,39
within-group,1,0_14,1,0.1798837661054959,0.00624888388956483,0.00593936385199474,40
