,GBCounty,Prov_En,all_locations,GBProv,region_name
1929,532823,Yunnan,1,530000,Western
1930,532901,Yunnan,1,530000,Western
1931,532922,Yunnan,1,530000,Western
1932,532923,Yunnan,1,530000,Western
1933,532924,Yunnan,1,530000,Western
1934,532925,Yunnan,1,530000,Western
1935,532926,Yunnan,1,530000,Western
1936,532927,Yunnan,1,530000,Western
1937,532928,Yunnan,1,530000,Western
1938,532929,Yunnan,1,530000,Western
1939,532930,Yunnan,1,530000,Western
1940,532931,Yunnan,1,530000,Western
1941,532932,Yunnan,1,530000,Western
1942,533001,Yunnan,1,530000,Western
1943,533022,Yunnan,1,530000,Western
1944,533023,Yunnan,1,530000,Western
1945,533024,Yunnan,1,530000,Western
1946,533025,Yunnan,1,530000,Western
1947,533101,Yunnan,1,530000,Western
1948,533102,Yunnan,1,530000,Western
1949,533103,Yunnan,1,530000,Western
1950,533122,Yunnan,1,530000,Western
1951,533123,Yunnan,1,530000,Western
1952,533124,Yunnan,1,530000,Western
1953,533221,Yunnan,1,530000,Western
1954,533222,Yunnan,1,530000,Western
1955,533223,Yunnan,1,530000,Western
1956,533224,Yunnan,1,530000,Western
1957,533321,Yunnan,1,530000,Western
1958,533323,Yunnan,1,530000,Western
1959,533324,Yunnan,1,530000,Western
1960,533325,Yunnan,1,530000,Western
1961,533421,Yunnan,1,530000,Western
1962,533422,Yunnan,1,530000,Western
1963,533423,Yunnan,1,530000,Western
1964,533521,Yunnan,1,530000,Western
1965,533522,Yunnan,1,530000,Western
1966,533523,Yunnan,1,530000,Western
1967,533524,Yunnan,1,530000,Western
1968,533525,Yunnan,1,530000,Western
1969,533526,Yunnan,1,530000,Western
1970,533527,Yunnan,1,530000,Western
1971,533528,Yunnan,1,530000,Western
1972,540100,Xizang,1,NA,Western
1973,540121,Xizang,1,NA,Western
1974,540122,Xizang,1,NA,Western
1975,540123,Xizang,1,NA,Western
1976,540124,Xizang,1,NA,Western
1977,540125,Xizang,1,NA,Western
1978,540126,Xizang,1,NA,Western
1979,540127,Xizang,1,NA,Western
1980,542121,Xizang,1,NA,Western
1981,542122,Xizang,1,NA,Western
1982,542123,Xizang,1,NA,Western
1983,542124,Xizang,1,NA,Western
1984,542125,Xizang,1,NA,Western
1985,542126,Xizang,1,NA,Western
1986,542127,Xizang,1,NA,Western
1987,542128,Xizang,1,NA,Western
1988,542129,Xizang,1,NA,Western
1989,542132,Xizang,1,NA,Western
1990,542133,Xizang,1,NA,Western
1991,542221,Xizang,1,NA,Western
1992,542222,Xizang,1,NA,Western
1993,542223,Xizang,1,NA,Western
1994,542224,Xizang,1,NA,Western
1995,542225,Xizang,1,NA,Western
1996,542226,Xizang,1,NA,Western
1997,542227,Xizang,1,NA,Western
1998,542228,Xizang,1,NA,Western
1999,542229,Xizang,1,NA,Western
2000,542231,Xizang,1,NA,Western
2001,542232,Xizang,1,NA,Western
2002,542233,Xizang,1,NA,Western
2003,542301,Xizang,1,NA,Western
2004,542322,Xizang,1,NA,Western
2005,542323,Xizang,1,NA,Western
2006,542324,Xizang,1,NA,Western
2007,542325,Xizang,1,NA,Western
2008,542326,Xizang,1,NA,Western
2009,542327,Xizang,1,NA,Western
2010,542328,Xizang,1,NA,Western
2011,542329,Xizang,1,NA,Western
2012,542330,Xizang,1,NA,Western
2013,542331,Xizang,1,NA,Western
2014,542332,Xizang,1,NA,Western
2015,542333,Xizang,1,NA,Western
2016,542334,Xizang,1,NA,Western
2017,542335,Xizang,1,NA,Western
2018,542336,Xizang,1,NA,Western
2019,542337,Xizang,1,NA,Western
2020,542338,Xizang,1,NA,Western
2021,542421,Xizang,1,NA,Western
2022,542422,Xizang,1,NA,Western
2023,542423,Xizang,1,NA,Western
2024,542424,Xizang,1,NA,Western
2025,542425,Xizang,1,NA,Western
2026,542426,Xizang,1,NA,Western
2027,542427,Xizang,1,NA,Western
2028,542428,Xizang,1,NA,Western
2029,542429,Xizang,1,NA,Western
2030,542430,Xizang,1,NA,Western
2031,542521,Xizang,1,NA,Western
2032,542522,Xizang,1,NA,Western
2033,542523,Xizang,1,NA,Western
2034,542524,Xizang,1,NA,Western
2035,542525,Xizang,1,NA,Western
2036,542526,Xizang,1,NA,Western
2037,542527,Xizang,1,NA,Western
2038,542621,Xizang,1,NA,Western
2039,542622,Xizang,1,NA,Western
2040,542623,Xizang,1,NA,Western
2041,542624,Xizang,1,NA,Western
2042,542625,Xizang,1,NA,Western
2043,542626,Xizang,1,NA,Western
2044,542627,Xizang,1,NA,Western
2045,610100,Shaanxi,1,610000,Western
2046,610121,Shaanxi,1,610000,Western
2047,610122,Shaanxi,1,610000,Western
2048,610123,Shaanxi,1,610000,Western
2049,610124,Shaanxi,1,610000,Western
2050,610125,Shaanxi,1,610000,Western
2051,610126,Shaanxi,1,610000,Western
2052,610200,Shaanxi,1,610000,Western
2053,610221,Shaanxi,1,610000,Western
2054,610222,Shaanxi,1,610000,Western
2055,610300,Shaanxi,1,610000,Western
2056,610321,Shaanxi,1,610000,Western
2057,610322,Shaanxi,1,610000,Western
2058,610323,Shaanxi,1,610000,Western
2059,610324,Shaanxi,1,610000,Western
2060,610326,Shaanxi,1,610000,Western
2061,610327,Shaanxi,1,610000,Western
2062,610328,Shaanxi,1,610000,Western
2063,610329,Shaanxi,1,610000,Western
2064,610330,Shaanxi,1,610000,Western
2065,610331,Shaanxi,1,610000,Western
2066,610400,Shaanxi,1,610000,Western
2067,610422,Shaanxi,1,610000,Western
2068,610423,Shaanxi,1,610000,Western
2069,610424,Shaanxi,1,610000,Western
2070,610425,Shaanxi,1,610000,Western
2071,610426,Shaanxi,1,610000,Western
2072,610427,Shaanxi,1,610000,Western
2073,610428,Shaanxi,1,610000,Western
2074,610429,Shaanxi,1,610000,Western
2075,610430,Shaanxi,1,610000,Western
2076,610431,Shaanxi,1,610000,Western
2077,610481,Shaanxi,1,610000,Western
2078,610500,Shaanxi,1,610000,Western
2079,610521,Shaanxi,1,610000,Western
2080,610522,Shaanxi,1,610000,Western
2081,610523,Shaanxi,1,610000,Western
2082,610524,Shaanxi,1,610000,Western
2083,610525,Shaanxi,1,610000,Western
2084,610526,Shaanxi,1,610000,Western
2085,610527,Shaanxi,1,610000,Western
2086,610528,Shaanxi,1,610000,Western
2087,610581,Shaanxi,1,610000,Western
2088,610582,Shaanxi,1,610000,Western
2089,610600,Shaanxi,1,610000,Western
2090,610621,Shaanxi,1,610000,Western
2091,610622,Shaanxi,1,610000,Western
2092,610623,Shaanxi,1,610000,Western
2093,610624,Shaanxi,1,610000,Western
2094,610625,Shaanxi,1,610000,Western
2095,610626,Shaanxi,1,610000,Western
2096,610627,Shaanxi,1,610000,Western
2097,610628,Shaanxi,1,610000,Western
2098,610629,Shaanxi,1,610000,Western
2099,610630,Shaanxi,1,610000,Western
2100,610631,Shaanxi,1,610000,Western
2101,610632,Shaanxi,1,610000,Western
2102,610700,Shaanxi,1,610000,Western
2103,610721,Shaanxi,1,610000,Western
2104,610722,Shaanxi,1,610000,Western
2105,610723,Shaanxi,1,610000,Western
2106,610724,Shaanxi,1,610000,Western
2107,610725,Shaanxi,1,610000,Western
2108,610726,Shaanxi,1,610000,Western
2109,610727,Shaanxi,1,610000,Western
2110,610728,Shaanxi,1,610000,Western
2111,610729,Shaanxi,1,610000,Western
2112,610730,Shaanxi,1,610000,Western
2113,610800,Shaanxi,1,610000,Western
2114,610821,Shaanxi,1,610000,Western
2115,610822,Shaanxi,1,610000,Western
2116,610823,Shaanxi,1,610000,Western
2117,610824,Shaanxi,1,610000,Western
2118,610825,Shaanxi,1,610000,Western
2119,610826,Shaanxi,1,610000,Western
2120,610827,Shaanxi,1,610000,Western
2121,610828,Shaanxi,1,610000,Western
2122,610829,Shaanxi,1,610000,Western
2123,610830,Shaanxi,1,610000,Western
2124,610831,Shaanxi,1,610000,Western
2125,610900,Shaanxi,1,610000,Western
2126,610921,Shaanxi,1,610000,Western
2127,610922,Shaanxi,1,610000,Western
2128,610923,Shaanxi,1,610000,Western
2129,610924,Shaanxi,1,610000,Western
2130,610925,Shaanxi,1,610000,Western
2131,610926,Shaanxi,1,610000,Western
2132,610927,Shaanxi,1,610000,Western
2133,610928,Shaanxi,1,610000,Western
2134,610929,Shaanxi,1,610000,Western
2135,612501,Shaanxi,1,610000,Western
2136,612522,Shaanxi,1,610000,Western
2137,612523,Shaanxi,1,610000,Western
2138,612524,Shaanxi,1,610000,Western
2139,612525,Shaanxi,1,610000,Western
2140,612526,Shaanxi,1,610000,Western
2141,612527,Shaanxi,1,610000,Western
2142,620100,Gansu,1,620000,Western
2143,620121,Gansu,1,620000,Western
2144,620122,Gansu,1,620000,Western
2145,620123,Gansu,1,620000,Western
2146,620200,Gansu,1,620000,Western
2147,620300,Gansu,1,620000,Western
2148,620321,Gansu,1,620000,Western
2149,620400,Gansu,1,620000,Western
2150,620421,Gansu,1,620000,Western
2151,620422,Gansu,1,620000,Western
2152,620423,Gansu,1,620000,Western
2153,620500,Gansu,1,620000,Western
2154,620521,Gansu,1,620000,Western
2155,620522,Gansu,1,620000,Western
2156,620523,Gansu,1,620000,Western
2157,620524,Gansu,1,620000,Western
2158,620525,Gansu,1,620000,Western
2159,622101,Gansu,1,620000,Western
2160,622102,Gansu,1,620000,Western
2161,622103,Gansu,1,620000,Western
2162,622123,Gansu,1,620000,Western
2163,622124,Gansu,1,620000,Western
2164,622125,Gansu,1,620000,Western
2165,622126,Gansu,1,620000,Western
2166,622201,Gansu,1,620000,Western
2167,622222,Gansu,1,620000,Western
2168,622223,Gansu,1,620000,Western
2169,622224,Gansu,1,620000,Western
2170,622225,Gansu,1,620000,Western
2171,622226,Gansu,1,620000,Western
2172,622301,Gansu,1,620000,Western
2173,622322,Gansu,1,620000,Western
2174,622323,Gansu,1,620000,Western
2175,622326,Gansu,1,620000,Western
2176,622421,Gansu,1,620000,Western
2177,622424,Gansu,1,620000,Western
2178,622425,Gansu,1,620000,Western
2179,622426,Gansu,1,620000,Western
2180,622427,Gansu,1,620000,Western
2181,622428,Gansu,1,620000,Western
2182,622429,Gansu,1,620000,Western
2183,622621,Gansu,1,620000,Western
2184,622623,Gansu,1,620000,Western
2185,622624,Gansu,1,620000,Western
2186,622625,Gansu,1,620000,Western
2187,622626,Gansu,1,620000,Western
2188,622627,Gansu,1,620000,Western
2189,622628,Gansu,1,620000,Western
2190,622629,Gansu,1,620000,Western
2191,622630,Gansu,1,620000,Western
2192,622701,Gansu,1,620000,Western
2193,622722,Gansu,1,620000,Western
2194,622723,Gansu,1,620000,Western
2195,622724,Gansu,1,620000,Western
2196,622725,Gansu,1,620000,Western
2197,622726,Gansu,1,620000,Western
2198,622727,Gansu,1,620000,Western
2199,622801,Gansu,1,620000,Western
2200,622821,Gansu,1,620000,Western
2201,622822,Gansu,1,620000,Western
2202,622823,Gansu,1,620000,Western
2203,622824,Gansu,1,620000,Western
2204,622825,Gansu,1,620000,Western
2205,622826,Gansu,1,620000,Western
2206,622827,Gansu,1,620000,Western
2207,622901,Gansu,1,620000,Western
2208,622921,Gansu,1,620000,Western
2209,622922,Gansu,1,620000,Western
2210,622923,Gansu,1,620000,Western
2211,622924,Gansu,1,620000,Western
2212,622925,Gansu,1,620000,Western
2213,622926,Gansu,1,620000,Western
2214,622927,Gansu,1,620000,Western
2215,623021,Gansu,1,620000,Western
2216,623022,Gansu,1,620000,Western
2217,623023,Gansu,1,620000,Western
2218,623024,Gansu,1,620000,Western
2219,623025,Gansu,1,620000,Western
2220,623026,Gansu,1,620000,Western
2221,623027,Gansu,1,620000,Western
2222,630100,Qinghai,1,630000,Western
2223,630121,Qinghai,1,630000,Western
2224,630122,Qinghai,1,630000,Western
2225,630123,Qinghai,1,630000,Western
2226,632121,Qinghai,1,630000,Western
2227,632122,Qinghai,1,630000,Western
2228,632123,Qinghai,1,630000,Western
2229,632126,Qinghai,1,630000,Western
2230,632127,Qinghai,1,630000,Western
2231,632128,Qinghai,1,630000,Western
2232,632221,Qinghai,1,630000,Western
2233,632222,Qinghai,1,630000,Western
2234,632223,Qinghai,1,630000,Western
2235,632224,Qinghai,1,630000,Western
2236,632321,Qinghai,1,630000,Western
2237,632322,Qinghai,1,630000,Western
2238,632323,Qinghai,1,630000,Western
2239,632324,Qinghai,1,630000,Western
2240,632521,Qinghai,1,630000,Western
2241,632522,Qinghai,1,630000,Western
2242,632523,Qinghai,1,630000,Western
2243,632524,Qinghai,1,630000,Western
2244,632525,Qinghai,1,630000,Western
2245,632621,Qinghai,1,630000,Western
2246,632622,Qinghai,1,630000,Western
2247,632623,Qinghai,1,630000,Western
2248,632624,Qinghai,1,630000,Western
2249,632625,Qinghai,1,630000,Western
2250,632626,Qinghai,1,630000,Western
2251,632721,Qinghai,1,630000,Western
2252,632722,Qinghai,1,630000,Western
2253,632723,Qinghai,1,630000,Western
2254,632724,Qinghai,1,630000,Western
2255,632725,Qinghai,1,630000,Western
2256,632726,Qinghai,1,630000,Western
2257,632801,Qinghai,1,630000,Western
2258,632802,Qinghai,1,630000,Western
2259,632804,Qinghai,1,630000,Western
2260,632821,Qinghai,1,630000,Western
2261,632822,Qinghai,1,630000,Western
2262,632823,Qinghai,1,630000,Western
2263,640100,Ningxia,1,640000,Western
2264,640121,Ningxia,1,640000,Western
2265,640122,Ningxia,1,640000,Western
2266,640200,Ningxia,1,640000,Western
2267,640221,Ningxia,1,640000,Western
2268,640222,Ningxia,1,640000,Western
2269,640223,Ningxia,1,640000,Western
2270,640300,Ningxia,1,640000,Western
2271,640321,Ningxia,1,640000,Western
2272,640322,Ningxia,1,640000,Western
2273,640323,Ningxia,1,640000,Western
2274,640324,Ningxia,1,640000,Western
2275,640381,Ningxia,1,640000,Western
2276,640382,Ningxia,1,640000,Western
2277,642221,Ningxia,1,640000,Western
2278,642222,Ningxia,1,640000,Western
2279,642223,Ningxia,1,640000,Western
2280,642224,Ningxia,1,640000,Western
2281,642225,Ningxia,1,640000,Western
2282,642226,Ningxia,1,640000,Western
2283,650100,Xinjiang,1,650000,Western
2284,650121,Xinjiang,1,650000,Western
2285,650200,Xinjiang,1,650000,Western
2286,652101,Xinjiang,1,650000,Western
2287,652122,Xinjiang,1,650000,Western
2288,652123,Xinjiang,1,650000,Western
2289,652201,Xinjiang,1,650000,Western
2290,652222,Xinjiang,1,650000,Western
2291,652223,Xinjiang,1,650000,Western
2292,652301,Xinjiang,1,650000,Western
2293,652302,Xinjiang,1,650000,Western
2294,652303,Xinjiang,1,650000,Western
2295,652323,Xinjiang,1,650000,Western
2296,652324,Xinjiang,1,650000,Western
2297,652325,Xinjiang,1,650000,Western
2298,652327,Xinjiang,1,650000,Western
2299,652328,Xinjiang,1,650000,Western
2300,652701,Xinjiang,1,650000,Western
2301,652722,Xinjiang,1,650000,Western
2302,652723,Xinjiang,1,650000,Western
2303,652801,Xinjiang,1,650000,Western
2304,652822,Xinjiang,1,650000,Western
2305,652823,Xinjiang,1,650000,Western
2306,652824,Xinjiang,1,650000,Western
2307,652825,Xinjiang,1,650000,Western
2308,652826,Xinjiang,1,650000,Western
2309,652827,Xinjiang,1,650000,Western
2310,652828,Xinjiang,1,650000,Western
2311,652829,Xinjiang,1,650000,Western
2312,652901,Xinjiang,1,650000,Western
2313,652922,Xinjiang,1,650000,Western
2314,652923,Xinjiang,1,650000,Western
2315,652924,Xinjiang,1,650000,Western
2316,652925,Xinjiang,1,650000,Western
2317,652926,Xinjiang,1,650000,Western
2318,652927,Xinjiang,1,650000,Western
2319,652928,Xinjiang,1,650000,Western
2320,652929,Xinjiang,1,650000,Western
2321,653001,Xinjiang,1,650000,Western
2322,653022,Xinjiang,1,650000,Western
2323,653023,Xinjiang,1,650000,Western
2324,653024,Xinjiang,1,650000,Western
2325,653101,Xinjiang,1,650000,Western
2326,653121,Xinjiang,1,650000,Western
2327,653122,Xinjiang,1,650000,Western
2328,653123,Xinjiang,1,650000,Western
2329,653124,Xinjiang,1,650000,Western
2330,653125,Xinjiang,1,650000,Western
2331,653126,Xinjiang,1,650000,Western
2332,653127,Xinjiang,1,650000,Western
2333,653128,Xinjiang,1,650000,Western
2334,653129,Xinjiang,1,650000,Western
2335,653130,Xinjiang,1,650000,Western
2336,653131,Xinjiang,1,650000,Western
2337,653201,Xinjiang,1,650000,Western
2338,653221,Xinjiang,1,650000,Western
2339,653222,Xinjiang,1,650000,Western
2340,653223,Xinjiang,1,650000,Western
2341,653224,Xinjiang,1,650000,Western
2342,653225,Xinjiang,1,650000,Western
2343,653226,Xinjiang,1,650000,Western
2344,653227,Xinjiang,1,650000,Western
2345,654001,Xinjiang,1,650000,Western
2346,654101,Xinjiang,1,650000,Western
2347,654121,Xinjiang,1,650000,Western
2348,654122,Xinjiang,1,650000,Western
2349,654123,Xinjiang,1,650000,Western
2350,654124,Xinjiang,1,650000,Western
2351,654125,Xinjiang,1,650000,Western
2352,654126,Xinjiang,1,650000,Western
2353,654127,Xinjiang,1,650000,Western
2354,654128,Xinjiang,1,650000,Western
2355,654201,Xinjiang,1,650000,Western
2356,654202,Xinjiang,1,650000,Western
2357,654221,Xinjiang,1,650000,Western
2358,654223,Xinjiang,1,650000,Western
2359,654224,Xinjiang,1,650000,Western
2360,654225,Xinjiang,1,650000,Western
2361,654226,Xinjiang,1,650000,Western
2362,654301,Xinjiang,1,650000,Western
2363,654321,Xinjiang,1,650000,Western
2364,654322,Xinjiang,1,650000,Western
2365,654323,Xinjiang,1,650000,Western
2366,654324,Xinjiang,1,650000,Western
2367,654325,Xinjiang,1,650000,Western
2368,654326,Xinjiang,1,650000,Western
2369,659001,Xinjiang,1,650000,Western
