"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36"
522428,3.03462566531499e-05,2.90158546824643e-05,2.36553254654735e-05,2.12360107116005e-05,2.6178135585417e-05,2.51626425918353e-05,3.19853755704905e-05,2.86257567641982e-05,2.71193242136148e-05,2.55385872976473e-05,1.7367760832739e-05,1.63761513851735e-05,1.47989527723196e-05,1.31386040362979e-05,1.47520702560654e-05,1.32129084016819e-05,1.07396345253277e-05,1.00664723579795e-05,9.53749604250748e-06,8.96782924122991e-06,9.38181070551237e-06,9.37827240239884e-06,6.19379960022606e-06,5.61440246538629e-06,5.51798370554273e-06,5.21457421355793e-06,3.97882185115921e-06,4.16546734039768e-06,2.75279982232269e-06,3.10574555789684e-06,1.99029550135799e-06,2.55200112063013e-06,8.94306111943523e-07,1.34632433469638e-06,4.90054981223256e-07,2.5298867261706e-07
522522,1.82328759439959e-05,1.72094217684087e-05,1.87450453196787e-05,1.74916014417124e-05,1.603382055894e-05,1.508290159718e-05,2.12395490147141e-05,2.00860621997048e-05,2.09759454327564e-05,1.85822833764566e-05,1.38082279005325e-05,1.23433704115331e-05,1.10872728062316e-05,9.46584540445859e-06,1.11571542927237e-05,1.01071628437851e-05,9.33404361347978e-06,8.54411744338525e-06,7.56135375360359e-06,6.83511703955252e-06,6.5900895489409e-06,5.78424101483551e-06,5.75328086259216e-06,5.06331175545472e-06,4.15750615839224e-06,3.66037457094194e-06,2.88106331018799e-06,2.65372733514398e-06,2.00798701692562e-06,2.04160089650411e-06,1.46220376166434e-06,1.5205857630375e-06,5.77627983283007e-07,6.5900895489409e-07,2.43258339054865e-07,1.7956888301141e-07
522523,1.01575836631528e-05,9.17305082181437e-06,9.68079731860526e-06,9.01825006059764e-06,1.23637156544358e-05,1.16896689113093e-05,1.32589063421577e-05,1.20479221015537e-05,1.22442979243543e-05,1.07529031620034e-05,7.74357636395015e-06,6.90057564715274e-06,6.395482877697e-06,5.51709912976434e-06,6.98549492187735e-06,6.38663711991319e-06,5.94700295805767e-06,5.10400224126027e-06,4.58829456246395e-06,3.85940412107774e-06,4.08320179300821e-06,3.48345941526567e-06,3.31539001737322e-06,3.06240134475616e-06,2.61745972823035e-06,2.3167039635807e-06,1.72226904050845e-06,1.69042431248672e-06,1.20921508904728e-06,1.35693924403696e-06,8.50077323024457e-07,9.76571659332987e-07,3.3967709889843e-07,4.81209223439443e-07,1.65415670557308e-07,8.75730020597515e-08
522524,1.46600743751138e-05,1.4277937638853e-05,1.18427005209692e-05,1.11872298691887e-05,1.38197273856515e-05,1.31279891269573e-05,1.62832709284435e-05,1.45689630699405e-05,1.4185057182123e-05,1.20850742842457e-05,9.29069940033909e-06,8.11332903931354e-06,7.04033862013699e-06,6.39636745347539e-06,7.67457945323641e-06,7.31897999032711e-06,6.18141553932872e-06,5.86119910755468e-06,5.29153230627711e-06,4.80413105238899e-06,4.84305238663777e-06,4.22473391754922e-06,3.9982825182836e-06,3.41446250455193e-06,2.86071806728522e-06,2.50069572548402e-06,1.97791144046065e-06,1.83018728547097e-06,1.35782381981534e-06,1.5064325505834e-06,9.64187598435648e-07,1.16587087590659e-06,3.93636221379691e-07,5.62590195050525e-07,1.91068368130367e-07,1.08802820740903e-07
522525,2.34076442475267e-05,2.29759712676766e-05,1.98454575879851e-05,1.88768471106575e-05,2.17446417841698e-05,2.06513061220905e-05,2.59932592477353e-05,2.25982574103078e-05,2.39472354723393e-05,2.01187915035049e-05,1.62107357146162e-05,1.39984116928845e-05,1.32420994023685e-05,1.17595503978014e-05,1.17639732766933e-05,1.0886474104539e-05,9.96563071924404e-06,8.87494878449987e-06,8.89971690629454e-06,7.45166635708431e-06,8.12836682754603e-06,6.86784634335263e-06,6.34771578566441e-06,5.15265390907124e-06,4.37422722409567e-06,3.81694448371543e-06,2.9420990388963e-06,2.94829106934497e-06,2.19905538505598e-06,2.56615433308423e-06,1.47547239834006e-06,1.88591555950899e-06,6.59893530672471e-07,9.42073203976115e-07,3.1933185599566e-07,1.83107186124935e-07
522601,1.71430785850301e-05,1.45326954630268e-05,1.80267697876331e-05,1.56375306102251e-05,1.83151414913854e-05,1.59312097686477e-05,2.25389908331562e-05,1.98268814966391e-05,2.10414040403567e-05,1.83637931591964e-05,1.46220376166434e-05,1.31306428542924e-05,1.00549728728606e-05,9.12263000244664e-06,1.18418159451908e-05,1.13190316601675e-05,1.11545005653886e-05,9.66222122725925e-06,9.06159427373833e-06,7.8691861244803e-06,8.30174368010877e-06,7.09429774261825e-06,6.52905382023258e-06,5.25614927514185e-06,4.07612518678116e-06,3.24727768243786e-06,2.55996230263556e-06,2.41223814764588e-06,1.95314331866597e-06,2.12917389856386e-06,1.25344387796634e-06,1.57542946129715e-06,6.16549317531786e-07,9.87186568673563e-07,5.23668860801746e-07,2.19374793038569e-07
522622,1.30846449138166e-05,1.16834768808606e-05,1.4296513730199e-05,1.34384752251691e-05,1.25423999616689e-05,1.17524737915743e-05,1.92961360296103e-05,1.76747086278373e-05,1.65972953297689e-05,1.53199679057862e-05,1.1076657896891e-05,9.82498317048141e-06,6.8837687073635e-06,5.9125045027008e-06,9.02621124260307e-06,8.1531349493407e-06,7.31809541454873e-06,6.78204249284964e-06,6.42732760571873e-06,6.36275357389689e-06,6.28402632962096e-06,5.80900913663018e-06,5.28003282115815e-06,4.62456216937758e-06,3.09070776966436e-06,2.69618697250629e-06,1.92925977264968e-06,1.98144974357418e-06,1.68600143359481e-06,1.91599113597396e-06,1.27201996931235e-06,1.58515979485934e-06,6.01511529299303e-07,9.53572689095072e-07,4.31672979850088e-07,2.18490217260188e-07
522623,6.28225717806419e-06,5.90896619958727e-06,6.77850418973612e-06,6.22210602513426e-06,5.62767110206201e-06,5.32337703429883e-06,8.12836682754603e-06,7.38974605259762e-06,6.7935419779686e-06,6.604242761395e-06,4.67232926141018e-06,4.2211956144357e-06,3.06593964786968e-06,2.80322064169043e-06,3.8231365141641e-06,3.50292008239006e-06,3.14466689214562e-06,3.00490391916137e-06,2.71564763963068e-06,2.53607875661927e-06,2.75368439810108e-06,2.42904508743513e-06,2.16367235392073e-06,2.02037107782295e-06,1.2127533921608e-06,1.05972178250083e-06,7.27121289829452e-07,7.75772957640425e-07,7.15621804710495e-07,7.88157018537764e-07,5.48436982596424e-07,6.58124379115708e-07,2.52104096838679e-07,3.57368614466057e-07,1.94606671243892e-07,1.00841638735471e-07
522624,9.9346705670007e-06,9.21727961073344e-06,9.23143282318754e-06,8.35835652992517e-06,8.42646886486053e-06,7.65777251344716e-06,1.00647032064228e-05,8.85637269315386e-06,8.41673853129834e-06,7.84707173002076e-06,6.1778772362152e-06,5.94788753383605e-06,4.35299740541452e-06,3.99474421517008e-06,4.73778786901039e-06,4.42199431612826e-06,4.23711797844656e-06,3.86205784841288e-06,3.23400904576214e-06,2.92352294755029e-06,3.40473217098973e-06,2.94032988733954e-06,2.89521652264209e-06,2.53961705973279e-06,1.89741504462795e-06,1.67096364536233e-06,1.22602202883652e-06,1.22071457416623e-06,9.82763689781656e-07,1.0278770544791e-06,6.50163197110276e-07,7.58081442072798e-07,2.69795612406305e-07,4.11327736947318e-07,1.77799731454647e-07,1.00841638735471e-07
522625,1.1710014154212e-05,1.07537877377818e-05,1.16348252130496e-05,1.08608214069659e-05,1.12526884767889e-05,1.062906255303e-05,1.28776541816754e-05,1.18435850967476e-05,1.13066475992701e-05,1.06228705225814e-05,8.32828095346021e-06,7.6038133909659e-06,5.9027741691386e-06,5.41802664258564e-06,6.07792017325811e-06,5.57636570691589e-06,5.31364670073664e-06,4.66790638251827e-06,4.40784110367416e-06,4.23004137221951e-06,4.47949174172305e-06,4.11770024836508e-06,3.58518562977952e-06,3.2923910471353e-06,1.97437313734713e-06,1.79038137544381e-06,1.29944181844217e-06,1.27025081775559e-06,1.26936624197721e-06,1.34720891047476e-06,1.013723842025e-06,1.06326008561436e-06,4.48479919639333e-07,5.34283770142322e-07,2.56526975730585e-07,1.85760913460079e-07
522626,1.01496224811474e-05,8.77499172154278e-06,8.68830329526141e-06,7.30217305053787e-06,8.3521644994765e-06,7.41539875017068e-06,1.06954057364086e-05,9.70114256150803e-06,9.07663206197081e-06,8.75287732708324e-06,6.73339082503867e-06,6.39371372614024e-06,4.56618016800442e-06,4.2778084642521e-06,5.13407781772523e-06,4.75724853613478e-06,4.19996579575455e-06,3.8470200601804e-06,4.00624370028904e-06,3.43392317167632e-06,3.80898330171e-06,3.18535737795116e-06,3.29150647135692e-06,2.72803170052802e-06,2.02037107782295e-06,1.61700452288107e-06,1.36047754715048e-06,1.10041226830637e-06,1.2649433630853e-06,1.09068193474418e-06,9.57995567986979e-07,9.43842355532877e-07,4.42287889190664e-07,4.67056010985341e-07,2.131827625899e-07,1.65415670557308e-07
522627,2.11811670133409e-05,1.84991332532887e-05,1.90900298732474e-05,1.71174258874571e-05,1.78852376630921e-05,1.60541658018427e-05,1.88795008379927e-05,1.7274880376009e-05,1.61178552578862e-05,1.54429239389812e-05,1.16896689113093e-05,1.15233686649736e-05,8.9350999374298e-06,8.404354470401e-06,9.40215594841514e-06,8.69980278038036e-06,8.04875500749171e-06,8.02575603725379e-06,6.33621630054546e-06,5.72408986190558e-06,7.0872211363912e-06,6.22387517669103e-06,5.99211632275512e-06,5.28003282115815e-06,4.25480949401419e-06,3.87974936398051e-06,2.75368439810108e-06,2.99340443404241e-06,1.99029550135799e-06,2.23266926463447e-06,1.25344387796634e-06,1.62231197755136e-06,5.68782225499194e-07,7.93464473208052e-07,3.57368614466057e-07,2.18490217260188e-07
522628,1.1311070478162e-05,1.09112422263337e-05,9.4561150708964e-06,8.90590893674321e-06,9.29600685500938e-06,8.72899378106695e-06,1.04919533073809e-05,1.01036245406715e-05,8.81302848001317e-06,8.76349223642382e-06,6.8979219198176e-06,6.82273297865519e-06,5.23668860801746e-06,4.83420662885396e-06,5.050043118779e-06,4.78113208215108e-06,4.13450718815433e-06,3.87621106086698e-06,3.46399874814128e-06,3.14643604370238e-06,3.82048278682896e-06,3.61172290313096e-06,3.15439722570782e-06,2.9562522513504e-06,1.904491650855e-06,1.73996055607607e-06,1.36490042604239e-06,1.40028345717764e-06,9.27919991522013e-07,1.11014260186857e-06,5.93550347293871e-07,6.90853682915817e-07,2.30874278157527e-07,3.24639310665947e-07,1.35340094092343e-07,7.60735169407942e-08
